t,x,y,z
36.1,0.306688,-0.15898,0.523467
36.2,0.311916,-0.146999,0.503194
36.3,0.317306,-0.134971,0.482907
36.4,0.322805,-0.123491,0.463144
36.5,0.32898,-0.11243,0.441253
36.6,0.335999,-0.102004,0.416615
36.7,0.344328,-0.093298,0.393143
36.8,0.352775,-0.084438,0.369547
36.9,0.361133,-0.076792,0.346101
37.0,0.369586,-0.070925,0.322362
37.1,0.37891,-0.066276,0.298265
37.2,0.388923,-0.06297,0.273937
37.3,0.399333,-0.060161,0.251041
37.4,0.409874,-0.058615,0.228363
37.5,0.420879,-0.05811,0.204268
37.6,0.432567,-0.059109,0.178416
37.7,0.445078,-0.061484,0.150993
37.8,0.457622,-0.064591,0.124674
37.9,0.469885,-0.069353,0.098141
38.0,0.481306,-0.075084,0.074416
