t,x,y,z,mode
0.0,-1.220206,0.379716,-0.506212,GPS
0.1,0.776605,0.725477,1.32294,GPS
0.2,-0.003578,-1.173695,-9.4e-05,GPS
0.3,-0.040671,-0.136144,-1.213593,GPS
0.4,0.48785,0.204646,0.475447,GPS
0.5,-0.058375,-1.783157,-1.875474,GPS
0.6,-0.089482,-0.272359,-1.253481,GPS
0.7,-0.161924,-1.985258,0.356303,GPS
0.8,-0.313019,-0.645229,-1.024695,GPS
0.9,0.372044,-0.878155,0.070234,GPS
1.0,-1.337886,-0.257871,1.205236,GPS
1.1,-0.214298,-0.572371,-1.291165,GPS
1.2,-0.682191,0.295518,-0.268118,GPS
1.3,0.475141,0.474211,-1.571555,GPS
1.4,1.035419,-0.207803,0.415134,GPS
1.5,-0.426513,-0.65723,0.449845,GPS
1.6,-0.334388,0.464797,-2.231903,GPS
1.7,-0.49882,0.173614,0.584336,GPS
1.8,0.374236,-0.660574,0.423919,GPS
1.9,-0.734842,1.126335,0.580825,GPS
2.0,0.309963,-0.404081,0.143909,GPS
2.1,-0.755297,0.273543,-0.95186,GPS
2.2,0.373023,-0.494736,-0.150862,GPS
2.3,-0.167304,-0.123256,-2.043885,GPS
2.4,-0.117343,1.389022,-1.591056,GPS
2.5,-0.298023,0.672508,-0.626483,GPS
2.6,0.653282,-0.14093,0.199492,GPS
2.7,0.273077,0.251672,-0.293379,GPS
2.8,-0.247701,-0.319315,-0.637221,GPS
2.9,0.616916,-2.677346,0.909246,GPS
3.0,-0.791176,-1.031604,-0.698426,GPS
3.0,0.616916,-2.677346,0.90926,IMU
3.01,0.616917,-2.677354,0.910658,IMU
3.02,0.61691,-2.677352,0.912066,IMU
3.03,0.616897,-2.677335,0.913484,IMU
3.04,0.616885,-2.677318,0.914883,IMU
3.05,0.616886,-2.677289,0.916269,IMU
3.06,0.616907,-2.677235,0.917665,IMU
3.07,0.616938,-2.677161,0.919067,IMU
3.08,0.616975,-2.677089,0.920482,IMU
3.09,0.617015,-2.677021,0.921904,IMU
3.1,0.617056,-2.676948,0.923324,IMU
3.11,0.617106,-2.676869,0.924759,IMU
3.12,0.617181,-2.676798,0.926195,IMU
3.13,0.617267,-2.676752,0.927621,IMU
3.14,0.617336,-2.676712,0.929051,IMU
3.15,0.617389,-2.67666,0.930487,IMU
3.16,0.617431,-2.676597,0.931915,IMU
3.17,0.617473,-2.676528,0.933337,IMU
3.18,0.617521,-2.676456,0.934758,IMU
3.19,0.617582,-2.676381,0.936186,IMU
3.2,0.617651,-2.676325,0.937614,IMU
3.21,0.617725,-2.676297,0.939028,IMU
3.22,0.617818,-2.676289,0.940444,IMU
3.23,0.617939,-2.676276,0.941855,IMU
3.24,0.618078,-2.676248,0.943246,IMU
3.25,0.618202,-2.676214,0.944638,IMU
3.26,0.618318,-2.67617,0.94603,IMU
3.27,0.618442,-2.676096,0.94742,IMU
3.28,0.618565,-2.675995,0.948828,IMU
3.29,0.61869,-2.675892,0.950244,IMU
3.3,0.618828,-2.675783,0.951647,IMU
3.31,0.618983,-2.67567,0.953038,IMU
3.32,0.619145,-2.675576,0.954424,IMU
3.33,0.619303,-2.675498,0.955812,IMU
3.34,0.619465,-2.675407,0.957203,IMU
3.35,0.619629,-2.675303,0.958592,IMU
3.36,0.619793,-2.675204,0.959985,IMU
3.37,0.61997,-2.675112,0.961383,IMU
3.38,0.620164,-2.675021,0.962777,IMU
3.39,0.620372,-2.674924,0.964196,IMU
3.4,0.620597,-2.674813,0.965639,IMU
3.41,0.620815,-2.674695,0.96708,IMU
3.42,0.621022,-2.67458,0.968522,IMU
3.43,0.621223,-2.674464,0.969955,IMU
3.44,0.621425,-2.674337,0.971379,IMU
3.45,0.621643,-2.674186,0.972799,IMU
3.46,0.621863,-2.67402,0.974216,IMU
3.47,0.622075,-2.673849,0.975632,IMU
3.48,0.622299,-2.67368,0.977039,IMU
3.49,0.622541,-2.673511,0.978434,IMU
3.5,0.622791,-2.673337,0.979819,IMU
3.51,0.623068,-2.673157,0.98118,IMU
3.52,0.623361,-2.672967,0.982512,IMU
3.53,0.623658,-2.672774,0.983835,IMU
3.54,0.623953,-2.672585,0.985152,IMU
3.55,0.624238,-2.672406,0.986451,IMU
3.56,0.624511,-2.672232,0.987722,IMU
3.57,0.624774,-2.672054,0.988987,IMU
3.58,0.625031,-2.671882,0.990262,IMU
3.59,0.625302,-2.671719,0.991535,IMU
3.6,0.625574,-2.671557,0.992798,IMU
3.61,0.625857,-2.671401,0.994043,IMU
3.62,0.626154,-2.671236,0.995278,IMU
3.63,0.626433,-2.671054,0.996524,IMU
3.64,0.626714,-2.670868,0.997781,IMU
3.65,0.626998,-2.670689,0.999051,IMU
3.66,0.627275,-2.670526,1.000337,IMU
3.67,0.627558,-2.670365,1.001622,IMU
3.68,0.627857,-2.670197,1.002895,IMU
3.69,0.62818,-2.670041,1.00416,IMU
3.7,0.628537,-2.669906,1.005435,IMU
3.71,0.628912,-2.669787,1.006709,IMU
3.72,0.629277,-2.669686,1.007969,IMU
3.73,0.629626,-2.669584,1.009218,IMU
3.74,0.629964,-2.66948,1.010483,IMU
3.75,0.630304,-2.669383,1.011783,IMU
3.76,0.630659,-2.669291,1.013087,IMU
3.77,0.63102,-2.669197,1.014376,IMU
3.78,0.631373,-2.669088,1.015672,IMU
3.79,0.631714,-2.668967,1.016967,IMU
3.8,0.632053,-2.66883,1.018252,IMU
3.81,0.632405,-2.668681,1.019544,IMU
3.82,0.632778,-2.668527,1.020842,IMU
3.83,0.63316,-2.668363,1.022146,IMU
3.84,0.633546,-2.668188,1.023445,IMU
3.85,0.633943,-2.668004,1.024723,IMU
3.86,0.634345,-2.667807,1.025956,IMU
3.87,0.634756,-2.667607,1.027151,IMU
3.88,0.635178,-2.667419,1.028331,IMU
3.89,0.635618,-2.667227,1.029515,IMU
3.9,0.636083,-2.667002,1.030708,IMU
3.91,0.636564,-2.666765,1.031902,IMU
3.92,0.637041,-2.666526,1.033105,IMU
3.93,0.637504,-2.666298,1.034309,IMU
3.94,0.637957,-2.666086,1.035508,IMU
3.95,0.638412,-2.665847,1.036709,IMU
3.96,0.638874,-2.66559,1.037917,IMU
3.97,0.639346,-2.665336,1.039137,IMU
3.98,0.639823,-2.665074,1.040369,IMU
3.99,0.64029,-2.664811,1.041621,IMU
4.0,0.640748,-2.664565,1.042894,IMU
4.01,0.64122,-2.664331,1.044171,IMU
4.02,0.641723,-2.664107,1.045437,IMU
4.03,0.642245,-2.66388,1.04671,IMU
4.04,0.642775,-2.663646,1.048002,IMU
4.05,0.643324,-2.663419,1.0493,IMU
4.06,0.643893,-2.663203,1.050601,IMU
4.07,0.644457,-2.662995,1.051893,IMU
4.08,0.645015,-2.662791,1.053172,IMU
4.09,0.645578,-2.662591,1.054454,IMU
4.1,0.64614,-2.662391,1.055749,IMU
4.11,0.646694,-2.662169,1.057042,IMU
4.12,0.647247,-2.661928,1.058321,IMU
4.13,0.647816,-2.661686,1.059592,IMU
4.14,0.648386,-2.661452,1.060868,IMU
4.15,0.648941,-2.661223,1.062155,IMU
4.16,0.649502,-2.661,1.063447,IMU
4.17,0.650086,-2.660785,1.064744,IMU
4.18,0.650707,-2.660576,1.066048,IMU
4.19,0.651339,-2.660368,1.067362,IMU
4.2,0.651961,-2.660138,1.068681,IMU
4.21,0.652587,-2.659899,1.070011,IMU
4.22,0.65322,-2.659647,1.071361,IMU
4.23,0.65386,-2.659378,1.072728,IMU
4.24,0.654507,-2.659111,1.074098,IMU
4.25,0.655151,-2.658838,1.075486,IMU
4.26,0.655782,-2.658544,1.076897,IMU
4.27,0.65643,-2.658242,1.078311,IMU
4.28,0.657091,-2.657951,1.079733,IMU
4.29,0.657738,-2.657679,1.081153,IMU
4.3,0.658384,-2.657409,1.082558,IMU
4.31,0.659031,-2.657138,1.083974,IMU
4.32,0.659677,-2.656864,1.085394,IMU
4.33,0.660322,-2.656586,1.086813,IMU
4.34,0.660977,-2.656327,1.088233,IMU
4.35,0.661642,-2.656086,1.08965,IMU
4.36,0.662303,-2.655828,1.091068,IMU
4.37,0.662961,-2.655547,1.09249,IMU
4.38,0.663626,-2.655257,1.093914,IMU
4.39,0.66431,-2.654968,1.095334,IMU
4.4,0.664997,-2.654675,1.096747,IMU
4.41,0.665678,-2.654388,1.09817,IMU
4.42,0.666337,-2.654107,1.099626,IMU
4.43,0.666968,-2.653842,1.101105,IMU
4.44,0.667617,-2.653612,1.102598,IMU
4.45,0.668297,-2.653385,1.1041,IMU
4.46,0.668981,-2.653134,1.105616,IMU
4.47,0.669666,-2.652855,1.107151,IMU
4.48,0.67035,-2.652565,1.108695,IMU
4.49,0.67103,-2.652266,1.110254,IMU
4.5,0.671706,-2.651946,1.111833,IMU
4.51,0.672371,-2.651602,1.113399,IMU
4.52,0.67302,-2.651242,1.114958,IMU
4.53,0.673678,-2.650863,1.11653,IMU
4.54,0.674347,-2.650448,1.118095,IMU
4.55,0.675021,-2.650018,1.119663,IMU
4.56,0.675719,-2.649601,1.121238,IMU
4.57,0.67642,-2.649186,1.122818,IMU
4.58,0.67711,-2.648773,1.124423,IMU
4.59,0.677801,-2.648371,1.126053,IMU
4.6,0.678482,-2.647963,1.127686,IMU
4.61,0.679145,-2.647552,1.1293,IMU
4.62,0.679793,-2.647128,1.130904,IMU
4.63,0.680435,-2.646684,1.132508,IMU
4.64,0.68106,-2.646233,1.134108,IMU
4.65,0.681683,-2.645776,1.135703,IMU
4.66,0.682315,-2.645328,1.137304,IMU
4.67,0.682951,-2.644891,1.138924,IMU
4.68,0.683593,-2.644444,1.140552,IMU
4.69,0.684246,-2.643999,1.142181,IMU
4.7,0.684904,-2.643549,1.143801,IMU
4.71,0.685565,-2.643085,1.14538,IMU
4.72,0.686233,-2.642616,1.146943,IMU
4.73,0.686893,-2.642139,1.148527,IMU
4.74,0.687536,-2.641647,1.150119,IMU
4.75,0.688165,-2.641138,1.151702,IMU
4.76,0.688801,-2.640618,1.153278,IMU
4.77,0.689431,-2.640101,1.154838,IMU
4.78,0.690048,-2.639599,1.156399,IMU
4.79,0.69066,-2.639099,1.157972,IMU
4.8,0.691246,-2.638603,1.159543,IMU
4.81,0.691813,-2.638105,1.161129,IMU
4.82,0.692377,-2.637607,1.162723,IMU
4.83,0.692934,-2.637116,1.16431,IMU
4.84,0.693484,-2.636635,1.165917,IMU
4.85,0.694032,-2.636177,1.167539,IMU
4.86,0.694576,-2.635718,1.169159,IMU
4.87,0.695113,-2.635246,1.170777,IMU
4.88,0.695648,-2.634745,1.172378,IMU
4.89,0.696189,-2.63421,1.173969,IMU
4.9,0.696739,-2.633666,1.175563,IMU
4.91,0.697288,-2.633121,1.177153,IMU
4.92,0.697823,-2.632576,1.178742,IMU
4.93,0.69834,-2.632016,1.180326,IMU
4.94,0.698858,-2.631437,1.181905,IMU
4.95,0.69938,-2.630856,1.18349,IMU
4.96,0.699911,-2.630268,1.185082,IMU
4.97,0.700454,-2.629671,1.186663,IMU
4.98,0.700988,-2.629062,1.188237,IMU
4.99,0.701514,-2.628449,1.189805,IMU
5.0,0.70206,-2.627837,1.191373,IMU
5.01,0.702624,-2.627218,1.192942,IMU
5.02,0.703193,-2.626604,1.194519,IMU
5.03,0.703772,-2.625986,1.196113,IMU
5.04,0.704354,-2.625348,1.197703,IMU
5.05,0.704947,-2.62469,1.19929,IMU
5.06,0.705547,-2.624019,1.200883,IMU
5.07,0.706142,-2.623343,1.202451,IMU
5.08,0.706724,-2.622677,1.203983,IMU
5.09,0.707303,-2.622016,1.20551,IMU
5.1,0.707882,-2.621346,1.207056,IMU
5.11,0.708461,-2.620658,1.208615,IMU
5.12,0.70905,-2.61995,1.210169,IMU
5.13,0.709645,-2.619224,1.211715,IMU
5.14,0.710247,-2.618493,1.213248,IMU
5.15,0.710855,-2.617755,1.214749,IMU
5.16,0.711454,-2.616993,1.216227,IMU
5.17,0.71205,-2.616211,1.217711,IMU
5.18,0.712639,-2.615399,1.219201,IMU
5.19,0.713212,-2.61457,1.220678,IMU
5.2,0.713774,-2.613753,1.222142,IMU
5.21,0.714332,-2.612943,1.223603,IMU
5.22,0.71489,-2.612111,1.225084,IMU
5.23,0.715443,-2.611253,1.226593,IMU
5.24,0.716015,-2.610384,1.228132,IMU
5.25,0.716612,-2.609505,1.229685,IMU
5.26,0.717217,-2.608607,1.23124,IMU
5.27,0.717837,-2.607691,1.232792,IMU
5.28,0.71846,-2.606774,1.23434,IMU
5.29,0.719071,-2.605862,1.235885,IMU
5.3,0.719665,-2.604944,1.237425,IMU
5.31,0.720244,-2.60404,1.238967,IMU
5.32,0.720826,-2.603161,1.240506,IMU
5.33,0.721408,-2.602284,1.24205,IMU
5.34,0.72198,-2.601408,1.243608,IMU
5.35,0.722523,-2.60054,1.245175,IMU
5.36,0.723042,-2.599691,1.246734,IMU
5.37,0.723552,-2.598856,1.248301,IMU
5.38,0.72405,-2.598019,1.249874,IMU
5.39,0.724568,-2.597179,1.251418,IMU
5.4,0.725108,-2.596333,1.252954,IMU
5.41,0.725631,-2.595461,1.254514,IMU
5.42,0.726145,-2.594552,1.256089,IMU
5.43,0.726655,-2.593642,1.25767,IMU
5.44,0.727151,-2.592746,1.259249,IMU
5.45,0.727657,-2.591859,1.260823,IMU
5.46,0.728173,-2.590982,1.262393,IMU
5.47,0.728702,-2.5901,1.263956,IMU
5.48,0.729249,-2.589202,1.265529,IMU
5.49,0.729806,-2.588281,1.267108,IMU
5.5,0.73037,-2.587362,1.268683,IMU
5.51,0.730931,-2.586453,1.270248,IMU
5.52,0.731492,-2.585549,1.271793,IMU
5.53,0.732041,-2.584651,1.273312,IMU
5.54,0.732561,-2.583762,1.274827,IMU
5.55,0.733066,-2.582878,1.276339,IMU
5.56,0.733559,-2.581981,1.277841,IMU
5.57,0.734046,-2.58108,1.279351,IMU
5.58,0.734549,-2.580183,1.280889,IMU
5.59,0.735065,-2.579287,1.282456,IMU
5.6,0.735576,-2.578388,1.284032,IMU
5.61,0.736076,-2.57748,1.285599,IMU
5.62,0.736557,-2.576559,1.287156,IMU
5.63,0.737015,-2.575624,1.288694,IMU
5.64,0.737471,-2.574673,1.29021,IMU
5.65,0.737928,-2.573706,1.291717,IMU
5.66,0.738402,-2.572727,1.293211,IMU
5.67,0.738894,-2.571737,1.29471,IMU
5.68,0.739368,-2.570739,1.296215,IMU
5.69,0.739835,-2.569743,1.297714,IMU
5.7,0.740297,-2.568741,1.299212,IMU
5.71,0.740756,-2.567713,1.300716,IMU
5.72,0.741223,-2.566663,1.302231,IMU
5.73,0.741688,-2.565578,1.303728,IMU
5.74,0.742156,-2.564461,1.305203,IMU
5.75,0.74263,-2.563323,1.30667,IMU
5.76,0.743119,-2.562162,1.308139,IMU
5.77,0.743631,-2.560978,1.30963,IMU
5.78,0.744139,-2.55979,1.311139,IMU
5.79,0.744634,-2.558615,1.312653,IMU
5.8,0.745126,-2.557445,1.314152,IMU
5.81,0.745606,-2.556268,1.315639,IMU
5.82,0.746064,-2.555078,1.317117,IMU
5.83,0.746512,-2.553881,1.318564,IMU
5.84,0.746944,-2.552689,1.319993,IMU
5.85,0.747352,-2.551489,1.321428,IMU
5.86,0.747773,-2.550263,1.322855,IMU
5.87,0.748212,-2.549027,1.324271,IMU
5.88,0.748644,-2.547796,1.325688,IMU
5.89,0.749083,-2.546556,1.32712,IMU
5.9,0.749539,-2.545309,1.328571,IMU
5.91,0.749996,-2.544055,1.330023,IMU
5.92,0.750453,-2.542797,1.331452,IMU
5.93,0.750901,-2.541532,1.332882,IMU
5.94,0.751331,-2.540238,1.334311,IMU
5.95,0.75175,-2.538923,1.335739,IMU
5.96,0.752155,-2.537613,1.337178,IMU
5.97,0.752554,-2.536315,1.338607,IMU
5.98,0.752967,-2.535025,1.340047,IMU
5.99,0.753401,-2.533722,1.341504,IMU
6.0,0.753828,-2.532394,1.342977,IMU
6.01,0.754237,-2.531046,1.344458,IMU
6.02,0.754634,-2.529675,1.345927,IMU
6.03,0.755016,-2.528306,1.3474,IMU
6.04,0.755399,-2.526931,1.348897,IMU
6.05,0.755788,-2.525538,1.3504,IMU
6.06,0.756177,-2.524123,1.351885,IMU
6.07,0.756568,-2.522675,1.353358,IMU
6.08,0.756972,-2.521226,1.354814,IMU
6.09,0.757377,-2.519782,1.356256,IMU
6.1,0.757782,-2.518305,1.3577,IMU
6.11,0.758192,-2.516803,1.359139,IMU
6.12,0.75859,-2.51531,1.36058,IMU
6.13,0.758973,-2.51381,1.362018,IMU
6.14,0.759349,-2.51228,1.363447,IMU
6.15,0.75971,-2.510727,1.364871,IMU
6.16,0.760037,-2.509174,1.3663,IMU
6.17,0.760337,-2.507607,1.367722,IMU
6.18,0.760639,-2.506001,1.369122,IMU
6.19,0.760944,-2.504388,1.3705,IMU
6.2,0.761247,-2.502791,1.371881,IMU
6.21,0.761552,-2.501185,1.373284,IMU
6.22,0.761868,-2.499561,1.374693,IMU
6.23,0.762194,-2.497918,1.376099,IMU
6.24,0.762528,-2.496274,1.377508,IMU
6.25,0.76287,-2.494613,1.378922,IMU
6.26,0.763209,-2.492913,1.380336,IMU
6.27,0.76354,-2.4912,1.381754,IMU
6.28,0.763873,-2.489474,1.383186,IMU
6.29,0.764186,-2.487728,1.384628,IMU
6.3,0.764476,-2.485989,1.386079,IMU
6.31,0.764767,-2.484255,1.387547,IMU
6.32,0.765054,-2.482519,1.389035,IMU
6.33,0.765345,-2.480785,1.390548,IMU
6.34,0.76563,-2.479043,1.392077,IMU
6.35,0.765898,-2.477282,1.393618,IMU
6.36,0.766165,-2.475506,1.395172,IMU
6.37,0.766433,-2.473708,1.396721,IMU
6.38,0.766698,-2.471894,1.39828,IMU
6.39,0.766958,-2.470065,1.399853,IMU
6.4,0.767232,-2.468215,1.401424,IMU
6.41,0.767511,-2.466371,1.403002,IMU
6.42,0.767774,-2.464532,1.40457,IMU
6.43,0.76802,-2.462686,1.40611,IMU
6.44,0.768266,-2.460848,1.40763,IMU
6.45,0.768513,-2.459021,1.409137,IMU
6.46,0.768745,-2.457199,1.410653,IMU
6.47,0.76896,-2.455387,1.412185,IMU
6.48,0.769158,-2.453587,1.413726,IMU
6.49,0.769334,-2.451791,1.415264,IMU
6.5,0.769489,-2.449996,1.416785,IMU
6.51,0.769634,-2.448178,1.418295,IMU
6.52,0.769754,-2.446325,1.419799,IMU
6.53,0.76985,-2.444461,1.421312,IMU
6.54,0.769933,-2.442588,1.42285,IMU
6.55,0.770012,-2.4407,1.424401,IMU
6.56,0.770096,-2.438808,1.425949,IMU
6.57,0.770181,-2.436913,1.427501,IMU
6.58,0.770262,-2.434997,1.42906,IMU
6.59,0.770341,-2.433063,1.430631,IMU
6.6,0.770426,-2.431126,1.432211,IMU
6.61,0.770512,-2.429184,1.433805,IMU
6.62,0.770591,-2.427231,1.43541,IMU
6.63,0.770666,-2.425254,1.437004,IMU
6.64,0.770743,-2.423257,1.438597,IMU
6.65,0.770808,-2.421258,1.440185,IMU
6.66,0.770847,-2.41924,1.441771,IMU
6.67,0.770877,-2.417201,1.443363,IMU
6.68,0.770916,-2.415156,1.444957,IMU
6.69,0.770958,-2.413098,1.446551,IMU
6.7,0.770984,-2.411029,1.448148,IMU
6.71,0.771005,-2.408952,1.449744,IMU
6.72,0.771033,-2.406857,1.451333,IMU
6.73,0.771065,-2.404746,1.452915,IMU
6.74,0.771079,-2.402628,1.454492,IMU
6.75,0.771073,-2.400505,1.456062,IMU
6.76,0.77105,-2.398388,1.457618,IMU
6.77,0.771005,-2.396282,1.459169,IMU
6.78,0.770956,-2.394192,1.460719,IMU
6.79,0.770914,-2.392116,1.462266,IMU
6.8,0.770891,-2.390044,1.46381,IMU
6.81,0.77089,-2.38798,1.465359,IMU
6.82,0.770888,-2.385913,1.466942,IMU
6.83,0.770869,-2.383849,1.468524,IMU
6.84,0.77084,-2.381779,1.470083,IMU
6.85,0.770804,-2.379691,1.471657,IMU
6.86,0.770752,-2.377593,1.473235,IMU
6.87,0.7707,-2.375469,1.474813,IMU
6.88,0.77065,-2.373321,1.476389,IMU
6.89,0.77059,-2.371159,1.477947,IMU
6.9,0.770526,-2.368978,1.479505,IMU
6.91,0.770452,-2.366768,1.48106,IMU
6.92,0.77038,-2.364534,1.482618,IMU
6.93,0.770306,-2.362294,1.484178,IMU
6.94,0.770206,-2.360036,1.485726,IMU
6.95,0.770084,-2.357776,1.487262,IMU
6.96,0.769953,-2.355523,1.488772,IMU
6.97,0.769819,-2.353257,1.490273,IMU
6.98,0.769685,-2.350996,1.491777,IMU
6.99,0.769559,-2.348759,1.493262,IMU
7.0,0.769432,-2.346536,1.494705,IMU
7.01,0.769299,-2.344332,1.496078,IMU
7.02,0.769152,-2.342137,1.497368,IMU
7.03,0.768987,-2.339929,1.498572,IMU
7.04,0.768813,-2.337708,1.499694,IMU
7.05,0.768624,-2.335485,1.500727,IMU
7.06,0.768435,-2.333267,1.501671,IMU
7.07,0.768257,-2.33105,1.502555,IMU
7.08,0.768085,-2.328836,1.503404,IMU
7.09,0.767941,-2.326614,1.504201,IMU
7.1,0.767823,-2.324387,1.504944,IMU
7.11,0.767702,-2.322152,1.505647,IMU
7.12,0.767578,-2.319903,1.506302,IMU
7.13,0.767462,-2.317661,1.506913,IMU
7.14,0.767344,-2.315434,1.507481,IMU
7.15,0.767219,-2.313216,1.508006,IMU
7.16,0.767089,-2.31098,1.508496,IMU
7.17,0.766952,-2.308728,1.508959,IMU
7.18,0.766826,-2.306475,1.509392,IMU
7.19,0.76671,-2.304193,1.509787,IMU
7.2,0.766581,-2.301881,1.510155,IMU
7.21,0.766442,-2.299546,1.510515,IMU
7.22,0.766311,-2.297195,1.510862,IMU
7.23,0.766174,-2.294845,1.511191,IMU
7.24,0.766022,-2.292493,1.511493,IMU
7.25,0.76586,-2.290129,1.511773,IMU
7.26,0.765695,-2.28775,1.51205,IMU
7.27,0.765536,-2.285349,1.512311,IMU
7.28,0.76538,-2.282941,1.512558,IMU
7.29,0.765222,-2.28052,1.512791,IMU
7.3,0.76506,-2.278085,1.513019,IMU
7.31,0.764891,-2.275649,1.513251,IMU
7.32,0.764707,-2.273201,1.513472,IMU
7.33,0.764513,-2.270742,1.513686,IMU
7.34,0.764324,-2.268292,1.513882,IMU
7.35,0.764139,-2.265842,1.514041,IMU
7.36,0.763959,-2.263374,1.514181,IMU
7.37,0.763779,-2.260893,1.51433,IMU
7.38,0.763592,-2.258387,1.514478,IMU
7.39,0.763407,-2.255841,1.514607,IMU
7.4,0.763215,-2.253266,1.514688,IMU
7.41,0.762993,-2.250678,1.514686,IMU
7.42,0.762741,-2.248085,1.514596,IMU
7.43,0.762482,-2.245497,1.514412,IMU
7.44,0.762229,-2.242916,1.514111,IMU
7.45,0.761974,-2.240327,1.513703,IMU
7.46,0.761718,-2.23773,1.513206,IMU
7.47,0.761468,-2.235119,1.512631,IMU
7.48,0.761217,-2.232491,1.511981,IMU
7.49,0.760952,-2.229846,1.511263,IMU
7.5,0.760662,-2.227186,1.510492,IMU
7.51,0.760393,-2.224507,1.509689,IMU
7.52,0.760142,-2.221814,1.508843,IMU
7.53,0.759885,-2.21911,1.507949,IMU
7.54,0.759641,-2.21639,1.507032,IMU
7.55,0.759399,-2.213664,1.506088,IMU
7.56,0.759152,-2.210942,1.505102,IMU
7.57,0.758925,-2.20822,1.504098,IMU
7.58,0.758706,-2.205471,1.503077,IMU
7.59,0.75848,-2.202694,1.502033,IMU
7.6,0.758243,-2.199893,1.500969,IMU
7.61,0.757993,-2.197068,1.49988,IMU
7.62,0.757734,-2.194241,1.498775,IMU
7.63,0.75747,-2.191397,1.497658,IMU
7.64,0.757207,-2.188535,1.496532,IMU
7.65,0.756943,-2.185665,1.495409,IMU
7.66,0.756674,-2.182773,1.494304,IMU
7.67,0.756403,-2.179867,1.493212,IMU
7.68,0.756124,-2.176947,1.492121,IMU
7.69,0.755837,-2.174011,1.491038,IMU
7.7,0.755549,-2.171055,1.489958,IMU
7.71,0.755256,-2.168077,1.488876,IMU
7.72,0.754951,-2.165078,1.487783,IMU
7.73,0.754629,-2.16205,1.486675,IMU
7.74,0.754314,-2.159,1.485555,IMU
7.75,0.754005,-2.155939,1.484434,IMU
7.76,0.75369,-2.152866,1.483321,IMU
7.77,0.753386,-2.149793,1.482203,IMU
7.78,0.753086,-2.146729,1.481069,IMU
7.79,0.752777,-2.143649,1.479917,IMU
7.8,0.752454,-2.140548,1.47874,IMU
7.81,0.752109,-2.137441,1.477553,IMU
7.82,0.751746,-2.134331,1.476338,IMU
7.83,0.751371,-2.131222,1.475084,IMU
7.84,0.751001,-2.128111,1.473834,IMU
7.85,0.750643,-2.124995,1.472604,IMU
7.86,0.750297,-2.121872,1.471393,IMU
7.87,0.749958,-2.118744,1.470212,IMU
7.88,0.749625,-2.115612,1.469059,IMU
7.89,0.749301,-2.112479,1.467931,IMU
7.9,0.748959,-2.109352,1.466813,IMU
7.91,0.748601,-2.106219,1.465683,IMU
7.92,0.74823,-2.103087,1.46454,IMU
7.93,0.747845,-2.099961,1.463396,IMU
7.94,0.747481,-2.096836,1.462265,IMU
7.95,0.747138,-2.093735,1.46115,IMU
7.96,0.746809,-2.090648,1.460037,IMU
7.97,0.746489,-2.087548,1.458912,IMU
7.98,0.746162,-2.08443,1.457778,IMU
7.99,0.745841,-2.081301,1.456655,IMU
8.0,0.745519,-2.078178,1.455541,IMU
8.01,0.745193,-2.075062,1.454418,IMU
8.02,0.744857,-2.07193,1.4533,IMU
8.03,0.744512,-2.068781,1.452179,IMU
8.04,0.74417,-2.065635,1.451055,IMU
8.05,0.743828,-2.062495,1.449951,IMU
8.06,0.743482,-2.059362,1.448875,IMU
8.07,0.743128,-2.056237,1.447826,IMU
8.08,0.742758,-2.053105,1.446785,IMU
8.09,0.742369,-2.049971,1.445757,IMU
8.1,0.741968,-2.046841,1.444751,IMU
8.11,0.741537,-2.043705,1.443744,IMU
8.12,0.741082,-2.040559,1.442731,IMU
8.13,0.740621,-2.037406,1.441729,IMU
8.14,0.740142,-2.034259,1.440737,IMU
8.15,0.739643,-2.031116,1.439734,IMU
8.16,0.739151,-2.027975,1.438704,IMU
8.17,0.738664,-2.024836,1.437655,IMU
8.18,0.738173,-2.0217,1.436578,IMU
8.19,0.737681,-2.01856,1.435451,IMU
8.2,0.737188,-2.015396,1.434302,IMU
8.21,0.736701,-2.012219,1.433154,IMU
8.22,0.736228,-2.009045,1.432011,IMU
8.23,0.73577,-2.005867,1.430865,IMU
8.24,0.735307,-2.002679,1.429711,IMU
8.25,0.734841,-1.999477,1.428543,IMU
8.26,0.734384,-1.996262,1.427359,IMU
8.27,0.733932,-1.993047,1.426167,IMU
8.28,0.733465,-1.989836,1.424972,IMU
8.29,0.732992,-1.986609,1.42378,IMU
8.3,0.732526,-1.983346,1.422588,IMU
8.31,0.732051,-1.98007,1.421394,IMU
8.32,0.731554,-1.976788,1.420192,IMU
8.33,0.731055,-1.973492,1.418999,IMU
8.34,0.730566,-1.970185,1.417819,IMU
8.35,0.730081,-1.966867,1.416639,IMU
8.36,0.729621,-1.963524,1.415451,IMU
8.37,0.729166,-1.960165,1.414256,IMU
8.38,0.728698,-1.956807,1.413058,IMU
8.39,0.728208,-1.953426,1.41186,IMU
8.4,0.727709,-1.95001,1.410668,IMU
8.41,0.727223,-1.946587,1.409472,IMU
8.42,0.726739,-1.943169,1.408266,IMU
8.43,0.726263,-1.939737,1.407043,IMU
8.44,0.7258,-1.936291,1.405817,IMU
8.45,0.725343,-1.932845,1.404596,IMU
8.46,0.724888,-1.929388,1.403373,IMU
8.47,0.724428,-1.925919,1.402162,IMU
8.48,0.723953,-1.922447,1.400956,IMU
8.49,0.723471,-1.918982,1.399744,IMU
