t,x,y,z,mode
6.0,0.001515,-0.926841,0.410712,IMU
6.01,0.001802,-0.926902,0.410655,IMU
6.02,0.002107,-0.926966,0.410609,IMU
6.03,0.002423,-0.927051,0.410558,IMU
6.04,0.002763,-0.927153,0.410524,IMU
6.05,0.003128,-0.927261,0.410513,IMU
6.06,0.003506,-0.927366,0.410484,IMU
6.07,0.003889,-0.927467,0.410432,IMU
6.08,0.004264,-0.927573,0.410364,IMU
6.09,0.004626,-0.927697,0.410289,IMU
6.1,0.004997,-0.927817,0.410208,IMU
6.11,0.00537,-0.927916,0.410147,IMU
6.12,0.005744,-0.928024,0.410112,IMU
6.13,0.006126,-0.928147,0.410081,IMU
6.14,0.006516,-0.928266,0.41005,IMU
6.15,0.006939,-0.928381,0.410014,IMU
6.16,0.007389,-0.928503,0.409979,IMU
6.17,0.007841,-0.928625,0.409959,IMU
6.18,0.00829,-0.928738,0.409949,IMU
6.19,0.008732,-0.928845,0.409948,IMU
6.2,0.009177,-0.928922,0.409954,IMU
6.21,0.009652,-0.928969,0.409961,IMU
6.22,0.010155,-0.929011,0.409987,IMU
6.23,0.010661,-0.92906,0.410036,IMU
6.24,0.011148,-0.929125,0.410083,IMU
6.25,0.011608,-0.929188,0.410123,IMU
6.26,0.012062,-0.929254,0.410175,IMU
6.27,0.012508,-0.929334,0.410247,IMU
6.28,0.012956,-0.92942,0.410331,IMU
6.29,0.013413,-0.929508,0.410408,IMU
6.3,0.013864,-0.929588,0.410485,IMU
6.31,0.014301,-0.929652,0.410558,IMU
6.32,0.014727,-0.9297,0.410636,IMU
6.33,0.015162,-0.929741,0.410734,IMU
6.34,0.0156,-0.929784,0.410844,IMU
6.35,0.016045,-0.929835,0.410973,IMU
6.36,0.016502,-0.929887,0.411109,IMU
6.37,0.016958,-0.92993,0.411244,IMU
6.38,0.017403,-0.92998,0.411377,IMU
6.39,0.017848,-0.930035,0.411504,IMU
6.4,0.018291,-0.930076,0.411625,IMU
6.41,0.018725,-0.930115,0.411739,IMU
6.42,0.019155,-0.930166,0.411861,IMU
6.43,0.019571,-0.930219,0.411999,IMU
6.44,0.019986,-0.930257,0.412159,IMU
6.45,0.020406,-0.93028,0.412351,IMU
6.46,0.020825,-0.930309,0.412553,IMU
6.47,0.021253,-0.93034,0.412739,IMU
6.48,0.021684,-0.930374,0.412901,IMU
6.49,0.022117,-0.930428,0.413052,IMU
6.5,0.022557,-0.930495,0.413205,IMU
6.51,0.023004,-0.930555,0.413364,IMU
6.52,0.023439,-0.930622,0.413529,IMU
6.53,0.023863,-0.930704,0.413695,IMU
6.54,0.024286,-0.930785,0.413838,IMU
6.55,0.024692,-0.930863,0.413971,IMU
6.56,0.025082,-0.930962,0.41412,IMU
6.57,0.025471,-0.931083,0.414279,IMU
6.58,0.025866,-0.931196,0.41443,IMU
6.59,0.026275,-0.931303,0.414545,IMU
6.6,0.026696,-0.931403,0.414642,IMU
6.61,0.027115,-0.931483,0.414737,IMU
6.62,0.027538,-0.931559,0.41481,IMU
6.63,0.027966,-0.931647,0.414863,IMU
6.64,0.028411,-0.931754,0.414918,IMU
6.65,0.028876,-0.931868,0.414988,IMU
6.66,0.029343,-0.931986,0.41507,IMU
6.67,0.029807,-0.932095,0.415163,IMU
6.68,0.030287,-0.932189,0.415275,IMU
6.69,0.030788,-0.932274,0.415381,IMU
6.7,0.031272,-0.932349,0.415464,IMU
6.71,0.031739,-0.932426,0.415528,IMU
6.72,0.032203,-0.932507,0.415568,IMU
6.73,0.032674,-0.932591,0.415595,IMU
6.74,0.033164,-0.932686,0.415628,IMU
6.75,0.033668,-0.93278,0.415668,IMU
6.76,0.034189,-0.932884,0.415702,IMU
6.77,0.034714,-0.933003,0.415725,IMU
6.78,0.03524,-0.933127,0.415738,IMU
6.79,0.035779,-0.933262,0.415745,IMU
6.8,0.036331,-0.933409,0.415741,IMU
6.81,0.036888,-0.933553,0.415734,IMU
6.82,0.037441,-0.93368,0.415721,IMU
6.83,0.037983,-0.93379,0.41569,IMU
6.84,0.03852,-0.933887,0.415665,IMU
6.85,0.039063,-0.933985,0.415646,IMU
6.86,0.039598,-0.934083,0.415638,IMU
6.87,0.04012,-0.934167,0.415639,IMU
6.88,0.040645,-0.934243,0.415642,IMU
6.89,0.041163,-0.934302,0.415651,IMU
6.9,0.04167,-0.934352,0.415652,IMU
6.91,0.042198,-0.934406,0.415635,IMU
6.92,0.042736,-0.934476,0.415633,IMU
6.93,0.043275,-0.934562,0.415656,IMU
6.94,0.043806,-0.934647,0.415671,IMU
6.95,0.044313,-0.93473,0.415687,IMU
6.96,0.044807,-0.934812,0.41573,IMU
6.97,0.045277,-0.934894,0.415793,IMU
6.98,0.045738,-0.934994,0.415857,IMU
6.99,0.046218,-0.935122,0.415931,IMU
7.0,0.046718,-0.935243,0.416023,IMU
7.01,0.047209,-0.935339,0.416119,IMU
7.02,0.047671,-0.935417,0.416229,IMU
7.03,0.048118,-0.935481,0.41636,IMU
7.04,0.048556,-0.935543,0.416496,IMU
7.05,0.048998,-0.935608,0.416628,IMU
7.06,0.049449,-0.935668,0.416769,IMU
7.07,0.0499,-0.935717,0.416896,IMU
7.08,0.050356,-0.935768,0.417007,IMU
7.09,0.050811,-0.935816,0.417126,IMU
7.1,0.051256,-0.935837,0.417246,IMU
7.11,0.051681,-0.935825,0.417385,IMU
7.12,0.052091,-0.93578,0.417543,IMU
7.13,0.052505,-0.935708,0.417701,IMU
7.14,0.05293,-0.935635,0.417869,IMU
7.15,0.053354,-0.935569,0.418047,IMU
7.16,0.053778,-0.935499,0.41822,IMU
7.17,0.054212,-0.935424,0.418398,IMU
7.18,0.054653,-0.935352,0.418567,IMU
7.19,0.055099,-0.935278,0.418714,IMU
7.2,0.055554,-0.935187,0.418843,IMU
7.21,0.056009,-0.935091,0.418966,IMU
7.22,0.056469,-0.935,0.419086,IMU
7.23,0.056939,-0.934898,0.419208,IMU
7.24,0.057395,-0.934785,0.41934,IMU
7.25,0.057855,-0.934656,0.419482,IMU
7.26,0.058317,-0.934502,0.419631,IMU
7.27,0.058764,-0.934341,0.41977,IMU
7.28,0.059212,-0.934162,0.419886,IMU
7.29,0.05967,-0.933955,0.419975,IMU
7.3,0.060129,-0.933731,0.420064,IMU
7.31,0.06059,-0.933493,0.420158,IMU
7.32,0.061064,-0.93325,0.420249,IMU
7.33,0.061546,-0.933012,0.420344,IMU
7.34,0.062018,-0.932775,0.420455,IMU
7.35,0.062483,-0.932526,0.42058,IMU
7.36,0.062949,-0.93227,0.420695,IMU
7.37,0.063425,-0.932025,0.420791,IMU
7.38,0.063905,-0.931786,0.420872,IMU
7.39,0.064381,-0.931549,0.420942,IMU
7.4,0.064865,-0.931334,0.421032,IMU
7.41,0.065361,-0.931141,0.421151,IMU
7.42,0.065869,-0.930962,0.421291,IMU
7.43,0.066391,-0.930788,0.421448,IMU
7.44,0.066908,-0.930615,0.421604,IMU
7.45,0.06743,-0.930456,0.421756,IMU
7.46,0.067968,-0.930308,0.4219,IMU
7.47,0.068503,-0.930147,0.422035,IMU
7.48,0.06904,-0.929978,0.422188,IMU
7.49,0.069583,-0.929802,0.422363,IMU
7.5,0.070124,-0.929613,0.422544,IMU
7.51,0.070665,-0.929429,0.422721,IMU
7.52,0.071201,-0.929253,0.422893,IMU
7.53,0.071746,-0.929084,0.423066,IMU
7.54,0.072309,-0.928912,0.423248,IMU
7.55,0.072878,-0.92873,0.42344,IMU
7.56,0.073453,-0.928529,0.423626,IMU
7.57,0.074043,-0.928321,0.4238,IMU
7.58,0.074644,-0.928102,0.423969,IMU
7.59,0.075251,-0.927884,0.424129,IMU
7.6,0.075866,-0.927688,0.424292,IMU
7.61,0.076472,-0.927489,0.42447,IMU
7.62,0.077067,-0.927286,0.424642,IMU
7.63,0.077674,-0.927082,0.424817,IMU
7.64,0.078294,-0.926888,0.425002,IMU
7.65,0.078917,-0.926704,0.42518,IMU
7.66,0.079537,-0.926503,0.425362,IMU
7.67,0.080166,-0.926304,0.425558,IMU
7.68,0.080798,-0.926118,0.42576,IMU
7.69,0.081419,-0.925934,0.425959,IMU
7.7,0.082041,-0.925763,0.426149,IMU
7.71,0.082665,-0.925601,0.426341,IMU
7.72,0.083294,-0.925454,0.426544,IMU
7.73,0.083937,-0.925321,0.426758,IMU
7.74,0.084587,-0.925207,0.426985,IMU
7.75,0.085254,-0.925114,0.427223,IMU
7.76,0.085932,-0.925024,0.427465,IMU
7.77,0.08661,-0.924934,0.427707,IMU
7.78,0.087296,-0.92486,0.427935,IMU
7.79,0.088004,-0.924803,0.428149,IMU
7.8,0.088733,-0.924754,0.42836,IMU
7.81,0.089456,-0.924716,0.42858,IMU
7.82,0.090166,-0.924691,0.428807,IMU
7.83,0.090874,-0.92467,0.429031,IMU
7.84,0.091583,-0.924632,0.429246,IMU
7.85,0.09229,-0.924587,0.429466,IMU
7.86,0.092997,-0.924535,0.429699,IMU
7.87,0.093704,-0.924471,0.429928,IMU
7.88,0.094419,-0.924405,0.43015,IMU
7.89,0.09514,-0.92433,0.430383,IMU
7.9,0.095869,-0.924239,0.430631,IMU
7.91,0.096625,-0.924147,0.430891,IMU
7.92,0.097401,-0.924067,0.431152,IMU
7.93,0.098186,-0.923988,0.431418,IMU
7.94,0.098969,-0.923893,0.431701,IMU
7.95,0.099742,-0.923799,0.431984,IMU
7.96,0.100525,-0.923723,0.432265,IMU
7.97,0.101322,-0.923643,0.43252,IMU
7.98,0.102134,-0.923561,0.432758,IMU
7.99,0.102948,-0.923486,0.433,IMU
8.0,0.103757,-0.923412,0.433242,IMU
8.01,0.104567,-0.923342,0.433489,IMU
8.02,0.10538,-0.923272,0.433736,IMU
8.03,0.106194,-0.923201,0.433978,IMU
8.04,0.106998,-0.923138,0.434209,IMU
8.05,0.107801,-0.923092,0.434432,IMU
8.06,0.10861,-0.923062,0.434661,IMU
8.07,0.10944,-0.923041,0.43489,IMU
8.08,0.110289,-0.923021,0.435123,IMU
8.09,0.111123,-0.923023,0.43536,IMU
8.1,0.111951,-0.923062,0.435595,IMU
8.11,0.112787,-0.923111,0.435821,IMU
8.12,0.113626,-0.923155,0.436033,IMU
8.13,0.114465,-0.923182,0.436247,IMU
8.14,0.115289,-0.923186,0.436473,IMU
8.15,0.116112,-0.923182,0.436713,IMU
8.16,0.116945,-0.92319,0.436964,IMU
8.17,0.117778,-0.923224,0.437203,IMU
8.18,0.118611,-0.923277,0.437427,IMU
8.19,0.11945,-0.92333,0.437654,IMU
8.2,0.120278,-0.92338,0.437889,IMU
8.21,0.121084,-0.923444,0.43814,IMU
8.22,0.121883,-0.923505,0.438397,IMU
8.23,0.122678,-0.923556,0.438637,IMU
8.24,0.123474,-0.923607,0.438875,IMU
8.25,0.124271,-0.923666,0.439118,IMU
8.26,0.125077,-0.923735,0.439359,IMU
8.27,0.125887,-0.923789,0.439608,IMU
8.28,0.126691,-0.923817,0.43987,IMU
8.29,0.127501,-0.923827,0.440113,IMU
8.3,0.128315,-0.923826,0.440333,IMU
8.31,0.129136,-0.923832,0.440557,IMU
8.32,0.129971,-0.923843,0.440786,IMU
8.33,0.130814,-0.923869,0.441013,IMU
8.34,0.131678,-0.923906,0.441235,IMU
8.35,0.132551,-0.923921,0.441442,IMU
8.36,0.133424,-0.923915,0.441637,IMU
8.37,0.134308,-0.923908,0.441845,IMU
8.38,0.135193,-0.923887,0.442066,IMU
8.39,0.13607,-0.923853,0.442294,IMU
8.4,0.136948,-0.92381,0.442525,IMU
8.41,0.137844,-0.923749,0.442763,IMU
8.42,0.138745,-0.923678,0.442995,IMU
8.43,0.139651,-0.923622,0.443214,IMU
8.44,0.140578,-0.923575,0.443438,IMU
8.45,0.141535,-0.923524,0.443674,IMU
8.46,0.14251,-0.923488,0.443919,IMU
8.47,0.143486,-0.92346,0.444169,IMU
8.48,0.144487,-0.923443,0.444418,IMU
8.49,0.145513,-0.923429,0.444673,IMU
8.5,0.146551,-0.923403,0.444941,IMU
8.51,0.147597,-0.923365,0.445216,IMU
8.52,0.148651,-0.92332,0.44549,IMU
8.53,0.149714,-0.923266,0.445769,IMU
8.54,0.150766,-0.923192,0.44605,IMU
8.55,0.151824,-0.923117,0.44633,IMU
8.56,0.152888,-0.923054,0.446612,IMU
8.57,0.153938,-0.922987,0.446881,IMU
8.58,0.154972,-0.922911,0.447134,IMU
8.59,0.155988,-0.922838,0.447374,IMU
8.6,0.157008,-0.922766,0.44761,IMU
8.61,0.158051,-0.922702,0.447836,IMU
8.62,0.159108,-0.922663,0.448037,IMU
8.63,0.160186,-0.922648,0.448237,IMU
8.64,0.161283,-0.922646,0.448446,IMU
8.65,0.16238,-0.92265,0.448655,IMU
8.66,0.16345,-0.922667,0.448876,IMU
8.67,0.164511,-0.9227,0.449121,IMU
8.68,0.1656,-0.922741,0.449364,IMU
8.69,0.166707,-0.922777,0.449596,IMU
8.7,0.167813,-0.9228,0.449849,IMU
8.71,0.168914,-0.922812,0.450127,IMU
8.72,0.170017,-0.922805,0.450409,IMU
8.73,0.171136,-0.922795,0.450687,IMU
8.74,0.172276,-0.922797,0.450961,IMU
8.75,0.173436,-0.922829,0.45123,IMU
8.76,0.174605,-0.922881,0.451489,IMU
8.77,0.175776,-0.92294,0.451756,IMU
8.78,0.176946,-0.923001,0.452031,IMU
8.79,0.178118,-0.923066,0.452292,IMU
8.8,0.179302,-0.923148,0.45255,IMU
8.81,0.180472,-0.923243,0.45281,IMU
8.82,0.181629,-0.923357,0.453063,IMU
8.83,0.182805,-0.923489,0.453316,IMU
8.84,0.183989,-0.923626,0.453571,IMU
8.85,0.185183,-0.923758,0.453831,IMU
8.86,0.186387,-0.923893,0.454093,IMU
8.87,0.187597,-0.924035,0.454345,IMU
8.88,0.188811,-0.924168,0.454606,IMU
8.89,0.19003,-0.924291,0.454881,IMU
8.9,0.191247,-0.924403,0.455161,IMU
8.91,0.192456,-0.924505,0.45545,IMU
8.92,0.193674,-0.924611,0.455743,IMU
8.93,0.194897,-0.924733,0.456045,IMU
8.94,0.196114,-0.924859,0.456345,IMU
8.95,0.197325,-0.924972,0.456648,IMU
8.96,0.198533,-0.925084,0.456947,IMU
8.97,0.199743,-0.925197,0.457234,IMU
8.98,0.200958,-0.925309,0.457521,IMU
8.99,0.202179,-0.925426,0.457801,IMU
9.0,0.203412,-0.925545,0.458076,IMU
9.01,0.204658,-0.92566,0.458362,IMU
9.02,0.205926,-0.925746,0.458654,IMU
9.03,0.207211,-0.925812,0.458947,IMU
9.04,0.208494,-0.925871,0.45924,IMU
9.05,0.209753,-0.925929,0.459528,IMU
9.06,0.210997,-0.925985,0.459815,IMU
9.07,0.212252,-0.926031,0.460105,IMU
9.08,0.213515,-0.926077,0.460406,IMU
