t,x,y,z
6.02,8.945584,2.794935,0.835958
6.04,8.94441,2.793061,0.841444
6.06,8.945554,2.791723,0.844686
6.08,8.945076,2.793112,0.840608
6.1,8.671849,2.746704,0.852049
6.12,8.67137,2.747807,0.857722
6.14,8.668073,2.747971,0.85201
6.16,8.933414,2.76466,0.859876
6.18,8.935849,2.766559,0.863365
6.2,8.936545,2.766234,0.871757
6.22,8.932975,2.764064,0.877184
6.24,9.126432,2.741504,0.870153
6.26,9.124916,2.749569,0.872393
6.28,9.125807,2.747849,0.873816
6.3,9.123409,2.752042,0.876778
6.32,9.234101,2.791446,0.887346
6.34,9.229139,2.789355,0.886652
6.36,9.230121,2.787548,0.890066
6.38,9.2264,2.782698,0.897898
6.4,9.182066,2.774908,0.893049
6.42,9.182402,2.771945,0.893386
6.44,9.181752,2.764973,0.900763
6.46,9.188611,2.768386,0.899083
6.48,9.179701,2.756894,0.914865
6.5,9.179534,2.756717,0.910122
6.52,9.181886,2.758927,0.917172
6.54,9.443586,2.730761,0.914666
6.56,9.510571,2.759577,0.922975
6.58,9.512437,2.758602,0.923352
6.6,9.512063,2.759477,0.928028
6.62,9.752969,2.661797,0.921389
6.64,9.750939,2.664626,0.935023
6.66,9.751926,2.663766,0.936832
6.68,9.750143,2.65835,0.934119
6.7,9.765175,2.568679,0.935464
6.72,9.770663,2.571727,0.936323
6.74,9.770225,2.573025,0.945952
6.76,9.773102,2.574626,0.943369
6.78,9.920465,2.535326,0.951216
6.8,9.916511,2.532317,0.959083
6.82,9.916406,2.53223,0.955305
6.84,9.913822,2.529734,0.967988
6.86,10.020072,2.546542,0.965598
6.88,10.015492,2.547636,0.967382
6.9,10.019165,2.540324,0.966552
6.92,10.489433,2.478497,0.974431
6.94,10.595471,2.48231,0.978394
6.96,10.597833,2.479183,0.981156
6.98,10.593495,2.471777,0.98319
7.0,10.606591,2.380716,0.9829
7.02,10.799095,2.410295,0.991659
7.04,10.799811,2.408252,0.986009
7.06,10.821332,2.425971,0.993521
7.08,11.052406,2.418982,0.9908
7.1,11.043208,2.426833,0.984815
7.12,11.043267,2.418748,0.993611
7.14,11.124469,2.128009,0.984322
7.16,11.24897,2.311691,0.99825
7.18,11.2494,2.311593,0.992097
7.2,11.278228,2.342098,0.996046
7.22,11.544545,2.348543,0.992283
7.24,11.546306,2.365161,1.00069
7.26,11.546855,2.364906,1.006306
7.28,11.553223,2.369641,0.998683
7.3,11.700296,2.352518,0.993418
7.32,11.696706,2.366129,0.990379
7.34,11.707598,2.359068,1.002378
7.36,11.862328,2.284217,0.997209
7.38,11.883499,2.284696,1.008049
7.4,11.880658,2.283442,0.994799
7.42,11.878638,2.283562,1.007515
7.44,12.129861,2.216328,0.995934
7.46,12.129981,2.242306,1.001064
7.48,12.130655,2.243865,1.003259
7.5,12.137137,2.260202,0.988706
7.52,11.906696,2.217845,1.003144
7.54,11.904136,2.217936,0.992013
7.56,11.905539,2.217247,0.992813
7.58,12.345938,2.189108,0.992554
7.6,12.337907,2.209486,0.988309
7.62,12.338023,2.211419,0.981333
7.64,12.343202,2.231937,0.981531
7.66,12.482394,2.208953,0.971395
7.68,12.497656,2.332168,0.97709
7.7,12.497785,2.332095,0.978635
7.72,12.498783,2.33054,0.976752
7.74,12.391111,2.554392,0.974525
7.76,12.3879,2.557414,0.968066
7.78,12.387542,2.550198,0.972312
7.8,12.557814,2.455304,0.961222
7.82,12.343208,2.420164,0.971144
7.84,12.338574,2.421322,0.943884
7.86,12.341948,2.422547,0.956387
7.88,12.348297,2.412965,0.958021
7.9,12.396161,2.416733,0.957031
7.92,12.39723,2.418085,0.948122
7.94,12.393418,2.416401,0.952974
7.96,12.622337,2.353413,0.932508
7.98,12.619948,2.357068,0.943101
8.0,12.619885,2.357147,0.935261
8.02,12.629383,2.362758,0.931479
8.04,12.804331,2.322815,0.938238
8.06,12.802763,2.322514,0.930561
8.08,12.802343,2.323127,0.923264
8.1,12.801473,2.319511,0.915621
8.12,12.868723,2.332342,0.919963
8.14,12.866609,2.330794,0.913418
8.16,12.866205,2.328991,0.912987
8.18,12.9916,2.291444,0.913174
8.2,13.097586,2.277346,0.90381
8.22,13.102454,2.272314,0.912776
8.24,13.100208,2.274721,0.903788
8.26,13.106989,2.267666,0.894963
8.28,13.19266,2.280477,0.896908
8.3,13.192191,2.283291,0.893252
8.32,13.191332,2.287977,0.894521
8.34,13.176341,2.223862,0.890591
8.36,13.17705,2.223468,0.885036
8.38,13.176635,2.224794,0.890526
8.4,13.177585,2.224389,0.882295
8.42,13.368893,2.171854,0.873822
8.44,13.36755,2.178409,0.879592
8.46,13.367436,2.176416,0.880938
8.48,13.367979,2.18053,0.8642
8.5,13.587271,2.178729,0.869557
8.52,13.585598,2.183301,0.865949
8.54,13.585266,2.183113,0.860251
8.56,13.583258,2.190216,0.860091
8.58,13.558333,2.047843,0.857796
8.6,13.556473,2.051222,0.84869
8.62,13.558511,2.048587,0.853625
8.64,13.940589,2.01559,0.849065
8.66,14.101406,2.030751,0.837452
8.68,14.099038,2.033554,0.851738
8.7,14.096594,2.035845,0.835936
8.72,14.100552,2.029647,0.833087
8.74,14.087465,2.026427,0.842324
8.76,14.085635,2.026372,0.842224
8.78,14.08378,2.029247,0.828574
8.8,14.085418,2.025323,0.827258
8.82,14.119653,2.035107,0.825546
8.84,14.120997,2.037673,0.819839
8.86,14.119154,2.037049,0.820923
8.88,14.310713,1.992243,0.823509
8.9,14.308633,1.996094,0.817344
8.92,14.308738,1.997892,0.809918
8.94,14.305862,2.002756,0.814033
8.96,14.325466,1.884117,0.812504
8.98,14.322901,1.888789,0.810883
9.0,14.322929,1.889551,0.800218
9.02,14.324327,1.892824,0.813044
9.04,14.453807,1.878712,0.797373
9.06,14.452855,1.878627,0.796416
9.08,14.453808,1.875082,0.788189
9.1,14.451715,1.884628,0.789293
9.12,14.441818,1.871986,0.791959
9.14,14.440667,1.870086,0.783433
9.16,14.440081,1.874604,0.781481
9.18,14.44328,1.876528,0.775004
9.2,14.489156,1.889198,0.773863
9.22,14.489394,1.890167,0.772353
9.24,14.489421,1.89182,0.76464
9.26,14.491097,1.887479,0.772914
9.28,14.493404,1.888803,0.773785
9.3,14.492834,1.889855,0.764697
9.32,14.490593,1.888219,0.758529
9.34,14.509628,1.818291,0.7603
9.36,14.50913,1.820846,0.752236
9.38,14.508839,1.821171,0.748939
9.4,14.509281,1.821964,0.744132
9.42,14.542474,1.709574,0.735668
9.44,14.539927,1.712108,0.745844
9.46,14.539222,1.712322,0.743689
9.48,14.539355,1.712763,0.729103
9.5,14.551497,1.608482,0.728717
9.52,14.550167,1.609556,0.731375
9.54,14.548879,1.606918,0.732227
9.56,14.554398,1.614352,0.730442
