Timestamp QTM,x,y,z,vx,vy,vz,Yaw,ref x,ref y,ref z,ref vx,ref vy,ref vz,Thrust controller,Roll controller,Pitch controller,Roll drone,Pitch drone,Yaw drone,Thrust drone,Comp time,Timestamp Crazyflie,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,
757420000,-0.44773626708984376,-0.42113165283203124,0.14199964904785156,-0.052978515624999,-0.11625061035156203,0.08977203369140846,0,-0.343,-0.343,0.6,0,0,0,1.9080714484891717,-0.034326751940730996,0.04547233238074761,-1.9667780105963937,2.605372730032909,0.0,49435,0.03125,137575,-1.7152119874954224,-2.1124303340911865,-2.8001766204833984,
757550000,-0.45172998046875,-0.4369332275390625,0.15291000366210938,-0.003971862792970238,-0.09777832031250266,0.06924743652343968,0,-0.354,-0.354,0.62,0,0,0,1.9127655805411143,-0.03727807636197093,0.04017371885170536,-2.1358764439073323,2.301784537547869,0.0,49515,0.03125,137715,-1.705370545387268,-2.4704723358154297,-2.904547691345215,
757700000,-0.44902947998046877,-0.4503992614746094,0.16270193481445314,0.04399108886718184,-0.08579711914062926,0.06025924682617062,0,-0.366,-0.366,0.64,0,0,0,1.9104157786903462,-0.03419197309090344,0.03657490056203193,-1.9590557513336473,2.095587438315092,0.0,49475,0.046875,137855,-1.9698539972305298,-2.2755379676818848,-2.877803325653076,
757830000,-0.44056771850585935,-0.4603916320800781,0.1706481018066406,0.07373046875000233,-0.061616516113283115,0.046285247802733964,0,-0.377,-0.377,0.66,0,0,0,1.9058007275682682,-0.034634729453131306,0.0335619799427457,-1.9844238222418695,1.922959802822049,0.0,49396,0.046875,137915,-2.0086843967437744,-2.2561302185058594,-2.789782762527466,
757960000,-0.4250235595703125,-0.46805194091796876,0.17720655822753906,0.13363494873046555,-0.03671722412109946,0.02180099487304743,0,-0.389,-0.389,0.68,0,0,0,1.9141500666396618,-0.028273302618406767,0.025235527601194515,-1.619940912930887,1.4458892253343443,0.0,49538,0.046875,138125,-2.24809193611145,-2.3014121055603027,-2.4867076873779297,
758100000,-0.40334234619140624,-0.4723283996582031,0.18132554626464845,0.15619049072265467,-0.026774597167966707,0.03195724487305013,0,-0.4,-0.4,0.7,0,0,0,1.9136144280880671,-0.02752433743936327,0.01910191097676917,-1.577028369169435,1.0944588796034933,0.0,49529,0.03125,138255,-1.4664416313171387,-1.4630399942398071,-2.099370241165161,
758230000,-0.3796015930175781,-0.4743316955566406,0.18456214904785156,0.19392547607421928,-0.01809387207030999,0.033602905273440176,0,-0.4,-0.4,0.7,0,0,0,1.9145178055194279,-0.02363948506469713,0.011977629260975762,-1.3544427240696895,0.6862676052263104,0.0,49545,0.03125,138335,-1.4078980684280396,-1.2657359838485718,-1.8607914447784424,
758370000,-0.3521075439453125,-0.47447976684570314,0.18823597717285157,0.1953048706054672,0.008808898925774522,0.028253173828128586,0,-0.374,-0.4,0.7,0,0,0,1.907690976522534,-0.021131617850333954,0.007671033902224665,-1.210752517107449,0.43951786709924384,0.0,49428,0.03125,138545,-1.295745611190796,-0.6874202489852905,-1.6105090379714966,
758520000,-0.3236222839355469,-0.4725766906738281,0.1921527862548828,0.2098770141601619,0.02486114501953629,0.025765228271484863,0,-0.348,-0.4,0.7,0,0,0,1.9042377180014967,-0.01696387331634412,0.010712662555721694,-0.9719583452211131,0.6137903517906831,0.0,49369,0.03125,138675,-1.3916012048721313,-0.5966061949729919,-1.780592441558838,
758650000,-0.2967323608398437,-0.4686759948730469,0.19545733642578125,0.20013885498046946,0.03295745849609122,0.02458496093750151,0,-0.323,-0.4,0.7,0,0,0,1.9076704379562452,-0.010799483920573337,0.006041057211165112,-0.6187648495682477,0.34612708199683223,0.0,49428,0.03125,138805,-1.029603123664856,-0.4561721682548523,-1.9236565828323364,
758780000,-0.26811431884765624,-0.46275701904296873,0.1983971405029297,0.21748046875000315,0.04443359375000122,0.014131164550780506,0,-0.297,-0.4,0.7,0,0,0,1.9042767305746238,-0.009488297437785202,0.004737588981156444,-0.5436393979498849,0.27144385368794793,0.0,49370,0.046875,138945,-0.6591028571128845,-0.26429483294487,-1.8683594465255737,
758910000,-0.24490145874023436,-0.4572176208496094,0.20093037414550782,0.18076400756835975,0.03376464843750093,0.020325469970704224,0,-0.271,-0.4,0.7,0,0,0,1.9028705127999457,-0.007535076869076674,0.00987939594368868,-0.43172810290474384,0.5660476917120265,0.0,49346,0.0625,139075,-0.5989388823509216,-0.2437783181667328,-1.9479551315307617,
759050000,-0.21736045837402343,-0.44981732177734374,0.20369728088378905,0.17433013916015871,0.043855285644534,0.005944824218746814,0,-0.245,-0.4,0.7,0,0,0,1.9028263974709567,-0.006032244583562208,0.012226827917283465,-0.3456221556287654,0.7005456364930729,0.0,49345,0.03125,139215,-0.6501950025558472,-0.5743818879127502,-2.1009156703948975,
759190000,-0.19223783874511718,-0.4424473876953125,0.2048848571777344,0.18646392822265628,0.06764068603516138,-0.003514862060546853,0,-0.219,-0.4,0.7,0,0,0,1.9138656890125665,-0.0018716240450568143,0.009199309484784911,-0.10723615861695848,0.5270816079128432,0.0,49533,0.03125,139345,-0.783129870891571,-0.9689317345619202,-2.3510024547576904,
759330000,-0.16920028686523436,-0.4358229675292969,0.20506015014648438,0.16866073608398785,0.037789916992178596,0.0085884094238306,0,-0.194,-0.4,0.7,0,0,0,1.907928801096493,0.00088704431068842,0.017227190133009506,0.05082389524353781,0.9870452874908601,0.0,49432,0.03125,139495,-0.00783568061888218,-0.35376793146133423,-2.1392157077789307,
759460000,-0.1458217010498047,-0.43033700561523436,0.2053809814453125,0.15494003295898479,0.035006713867191674,0.012260437011718528,0,-0.168,-0.4,0.7,0,0,0,1.9087320509814252,-0.00157341099504406,0.013414377228336029,-0.09014980945550394,0.7685871999800535,0.0,49446,0.03125,139625,0.1848956197500229,-0.5794761776924133,-1.9155292510986328,
759600000,-0.12553990173339843,-0.42748870849609377,0.20622163391113282,0.1593170166015609,0.008367919921872802,0.011247253417967507,0,-0.142,-0.4,0.7,0,0,0,1.9087145164200163,-0.0056367874021839145,0.023002776949602736,-0.32296412815764963,1.3179620362930506,0.0,49446,0.03125,139755,0.15214799344539642,-0.6085988283157349,-1.7262294292449951,
759730000,-0.104767333984375,-0.42689578247070314,0.20810791015625,0.15086479187011795,0.0016235351562532419,0.0041076660156222355,0,-0.116,-0.4,0.7,0,0,0,1.911575906831601,-0.009464601987142239,0.023421756835300924,-0.5422817486343825,1.3419678154444303,0.0,49494,0.015625,139895,-0.11530899256467819,-1.0297116041183472,-1.5418782234191895,
759880000,-0.08401009368896484,-0.4282261962890625,0.21111912536621094,0.15021133422851649,-0.021908569335940542,0.02666244506836224,0,-0.09,-0.4,0.7,0,0,0,1.9019646192738542,-0.011010798249089305,0.022400488819180355,-0.6308722687428537,1.2834534683690233,0.0,49330,0.046875,140035,-0.3551468551158905,-1.274485468864441,-1.4035409688949585,
760010000,-0.06187312316894531,-0.43079299926757814,0.2149426727294922,0.16594047546386775,-0.011250305175783404,0.012313842773438444,0,-0.065,-0.4,0.7,0,0,0,1.897976933949846,-0.014651979599166526,0.022087170783979516,-0.8394965925440256,1.265501667306684,0.0,49262,0.046875,140175,-0.6422537565231323,-1.434820532798767,-1.3904333114624023,
