t,x,y,z,qx,qy,qz,qw,vx,vy,vz
342.32,0.2329766405726513,0.9911589117136618,1.0183415344896787,-0.0019247992740225289,-0.10912140936242284,0.031790844407433745,0.9935180699808009,-0.07186513779205471,0.002142942441088874,-0.0006816570439849483
342.34,0.2314744255309214,0.9910765249846817,1.0180686258496503,-0.004008162446463025,-0.11177596857925856,0.03170280760074551,0.9932195122288937,-0.07971786215415058,0.0018102971312301563,0.004880795458180277
342.36,0.2298101630150844,0.9910846108547403,1.017912602168221,-0.0035446098489546043,-0.1108519524537869,0.03160792724710238,0.9933278508696632,-0.08230394487286019,0.006414745867046772,0.012758441572076173
342.38,0.22795038083300848,0.9911920980334269,1.0176597056587693,-0.0002883474400053184,-0.1046782795505069,0.0317014760042656,0.9940006997307651,-0.09465525085898373,0.01179539957947716,0.004785968585160591
342.4,0.22623610679985712,0.9912633387343552,1.0171254194994794,0.0020998512811999845,-0.10098120858317397,0.03195102732121215,0.9943729270202389,-0.08756987405839113,0.008259269961612341,-0.013901077722459599
342.42,0.22486439633068764,0.9912048302329202,1.0163609914696945,0.0012118309862878662,-0.10436583499205138,0.031963986915253484,0.9940244501482618,-0.07068175995438726,-0.0009222784756676095,-0.024979698770710913
342.44,0.2235885747861413,0.9910656261941092,1.0156844580963016,-0.0015059249847079396,-0.10946838222113657,0.031842109823523986,0.993478980917973,-0.07152284675745472,-0.001832250520238221,-0.01650270279720966
342.46,0.22211073986392116,0.9910163081974941,1.01519167260956,-0.0016347519238267768,-0.11004482254384393,0.031626074980305625,0.9934219929107577,-0.07849893438751483,0.0032131104471121315,-0.005010680704601324
342.48,0.22065185696273387,0.9909359162134503,1.014942868381881,-0.002914286674377597,-0.11275401188551874,0.031474702152821304,0.993120024398507,-0.07232604554394816,-0.0003860414524939115,0.006857029640554846
342.5,0.2190935543770595,0.990868691875257,1.0148416767324648,-0.0040128667353607214,-0.11424530535671662,0.03137748426324249,0.9929488207283519,-0.07970290934924622,0.002764621902524058,0.014279370703870035
342.52,0.21731449630428049,0.9908825369286247,1.0147717075185099,-0.003089274191000833,-0.11103867618185068,0.031504865216338405,0.9933117900460334,-0.09239754424762509,0.008343159799603856,0.015664422474266724
342.54,0.21537174371508294,0.9910100598935706,1.0144213880833048,0.000952485420639034,-0.1030036834192118,0.0316447272754731,0.9941770190510638,-0.09502233876271048,0.012525689253238442,-0.0017769323476155472
342.56,0.21366099210338702,0.9911135660511203,1.013593540577984,0.00444450043718087,-0.09861647468693756,0.03203859449876009,0.9945997012862655,-0.08976777308822903,0.00910986144425232,-0.030784648755306298
342.58,0.2123352413065797,0.9910529863000237,1.0123942305619191,0.0038210588949857366,-0.10140202393288773,0.03212636791371795,0.9943193277493441,-0.07281063316811816,-0.0014612997946973107,-0.048657337643539036
342.6,0.21118534966723512,0.9908870628198688,1.011249903711849,0.0008119535383938448,-0.10728625783943131,0.03209868286497483,0.9937095522176469,-0.06924008800752073,-0.004125343989641916,-0.040863398477981094
342.62,0.20971446935462923,0.9908474355073787,1.0101305168623385,0.0016726304791150283,-0.10438138358682558,0.03198722188926967,0.9940214015319725,-0.08632125544928393,0.00485462712278987,-0.03880579518013498
342.64,0.20832164905594228,0.9908593604927146,1.0090033071578364,0.0037571183406919853,-0.10372287846710758,0.032151265242454256,0.9940793452675601,-0.0767615324500291,0.004380634526028328,-0.042148208468586676
342.66,0.20706540370714413,0.990765363275647,1.0077952972313085,0.002973393225765666,-0.1061107263112704,0.03239065593587569,0.9938221762983875,-0.07795405925316216,-0.0010005921892503003,-0.04822496050401505
342.68,0.20569825519541013,0.9906797606067552,1.0064636494910824,0.0027413292050950592,-0.1050084949548393,0.03220739577298569,0.9939458661109422,-0.07826886359408439,0.000611532131258876,-0.05049609665393674
342.7,0.20458468572990776,0.9905656140261051,1.0053165865671425,0.0014966134206329548,-0.11130144514204571,0.03226112959428478,0.9932617821978565,-0.06453310145230293,-0.0035667599600689194,-0.04048671447487124
342.72,0.20331712065330215,0.990389324585783,1.0044880496850155,-0.0013625675324114856,-0.11506274259765437,0.032081250572254416,0.9928391118591903,-0.07522712257926194,-0.0034781651630160213,-0.021250983596927484
342.74,0.20172998061777953,0.9903284179262202,1.0039160282739434,-0.001197296902275737,-0.11276789924495433,0.032202302588995875,0.9930986754033934,-0.08867160422021045,0.005139168247980777,-0.00795291479666039
342.76,0.1997920927576475,0.9904736895336422,1.0030464622152553,0.004575853238515839,-0.1013346630849392,0.03243724489811929,0.994312914915632,-0.1014966394749685,0.01457797436974169,-0.029316228909042442
342.78,0.19845463249284895,0.9905127588966075,1.0016551181937563,0.007020961102818866,-0.10384668951483496,0.033019794777954685,0.9940202534832094,-0.07238513951370168,0.001515298363420776,-0.061476163820120465
342.8,0.19734067986185752,0.9902597238580918,1.0001050723805474,0.0019875420329099427,-0.10984673041690507,0.03308257502120673,0.9933958368763931,-0.07575233778435274,-0.010208676044486081,-0.06338737211447322
342.82,0.1959854784177008,0.9901087883992106,0.9986177978906626,0.0002631646466103572,-0.1090939363873383,0.03258803676537906,0.9934970878908818,-0.08128370324162333,0.00015925607661944143,-0.054476321239874614
342.84,0.19479108545119173,0.9900532472680424,0.9975024099268174,0.0005573266889011493,-0.11423111650517052,0.032694554504322695,0.9929159116031467,-0.06785192850577562,0.00013446209717392325,-0.036021497320862864
342.86,0.1934569588695161,0.9898893867187966,0.9967676517158238,-0.0022411021514087246,-0.11767723001768023,0.03257943698813947,0.9925147995279712,-0.07773602582952996,-0.003358603170467269,-0.01558395427149301
342.88,0.19189887286773422,0.9897867526387472,0.9963863529151665,-0.003552245847526179,-0.11811434170189415,0.032244393843060916,0.992469990931444,-0.07934745949747884,0.0011845246884315233,0.004871085199619285
342.9,0.19032570319760034,0.9897223279508784,0.9963886938748977,-0.004463950813547515,-0.1212518708283242,0.032230052179903046,0.9920883431934105,-0.07650372589174412,0.0014654790817177899,0.023258469617650122
342.92,0.18850294025373648,0.9896687186773048,0.9966073713927416,-0.0053982154197441505,-0.12017500112324822,0.03224378814693053,0.9922142744897622,-0.09125534131049551,0.004409038169916452,0.034064727836004324
342.94,0.18629670543778953,0.9897517319523074,0.9967156991263,-0.002698760145242015,-0.10976167509243713,0.03262915872372948,0.9934185569917457,-0.11112391448807697,0.013702828459459854,0.027476151770047856
