t,x,y,z,qx,qy,qz,qw,vx,vy,vz
42.04,-0.20938733627536735,-0.07397408404401078,0.40844814320698847,1.144414401768734e-05,-2.485721565910204e-05,0.07436390256297871,0.9972311714175175,-7.020135889273037e-05,-2.9029570552986397e-05,-0.10060825974918605
42.06,-0.2093886074780293,-0.07397477368522358,0.4064379120458794,-9.272831829505524e-07,2.2839909710779842e-06,0.07436243501255288,0.9972312812246351,-5.2007963754454096e-05,-1.6882002901752367e-05,-0.10069473547300742
42.08,-0.20938841335393185,-0.07397460089310261,0.404371527840484,6.2181322813652376e-06,-9.886759556572698e-06,0.07436295979322591,0.997231242026832,2.3165052899628562e-05,1.0430139599601867e-05,-0.10428985957487011
42.1,-0.20938851260949518,-0.07397469300464012,0.4023047813492909,5.744357276402354e-06,-1.0959660565041952e-05,0.07436340625848806,0.9972312087257013,-2.532860651169275e-05,-1.1989771578486092e-05,-0.10168121925512763
42.12,-0.20938919785201834,-0.07397507688153251,0.4003533723509002,-1.3906018200336873e-06,4.663571620259963e-06,0.07436262911714199,0.9972312667416238,-3.239361658583332e-05,-1.1789906265151323e-05,-0.09706167442221605
42.14,-0.20938915221313037,-0.07397503810076175,0.39838766816544957,9.83223306826183e-07,6.662645520595756e-07,0.07436266175984144,0.9972312643186538,1.3986717584435736e-05,5.169393367326067e-06,-0.09901719405280554
42.16,-0.2093889405603278,-0.07397495762568922,0.39632830743754266,3.46464415933729e-06,-6.337862379380121e-06,0.07436319057739495,0.9972312248595998,3.4528185237372445e-06,-1.2104781937158725e-06,-0.10448020154818853
42.18,-0.20938922476936495,-0.07397514709966936,0.39414687087772027,-4.179304247413989e-07,8.135940986245101e-07,0.07436292983347774,0.9972312443288892,-1.889696980282562e-05,-7.902939030299194e-06,-0.1103308202193886
42.2,-0.20938930159718305,-0.07397516870803042,0.39189124895360333,-2.124591160522551e-07,1.9425021962207253e-06,0.0743627435405432,0.997231258219128,3.1869351299605957e-06,2.209519331561192e-06,-0.11379578527914198
42.22,-0.20938918537265402,-0.07397511749393025,0.38961687307021864,1.2299676444183498e-06,-1.6652064677143522e-06,0.07436300235015587,0.9972312389196324,2.554747698053405e-06,-5.202001558437852e-07,-0.11224596652499327
42.24,-0.2093893193474221,-0.07397521604823638,0.3874640640433313,-9.351685008864108e-07,1.9881831514273246e-06,0.07436284280810684,0.9972312508163136,-8.221104187636381e-06,-3.679553745447803e-06,-0.10628695157996026
42.26,-0.2093893326448597,-0.07397520964061743,0.38534362860874183,-5.53113719010258e-07,2.1930284228348996e-06,0.07436274958296528,0.9972312577678991,3.3761793574620746e-06,1.9775687974838533e-06,-0.1064261673686567
42.28,-0.20938923516548533,-0.07397516518098206,0.38319787959357343,4.489166651502316e-07,-3.4493969723992926e-07,0.07436289091958832,0.9972312472309324,4.193540057689731e-06,5.661485976613603e-07,-0.10762104958198031
42.3,-0.20938925291628488,-0.07397519101143346,0.38106361033717906,-2.2327180219605397e-07,4.2388316077874143e-07,0.07436286578043955,0.9972312491055878,-2.132399011893071e-06,-1.1061711529590713e-06,-0.10510836140745475
42.32,-0.20938926058802101,-0.07397518236399836,0.37902677855612,4.605434686486369e-08,7.310111032527187e-07,0.07436281671487001,0.9972312527642192,8.756365903587073e-07,9.323472466903463e-07,-0.1014246205951748
42.34,-0.20938922685102382,-0.07397517452124028,0.37705455955456285,1.7954518524460368e-07,-5.21286629155616e-08,0.07436285690025225,0.9972312497678749,1.5876366048537369e-06,-3.5939182450714456e-07,-0.09799868952169655
