t,dx,dy
336.42,0.06900313158284632,-0.3679659474168204
336.44,0.35486553696872036,-0.4041179982313565
336.46,-0.05096388995104917,0.3576303042762703
336.48,0.179911433822312,-0.01900690255382642
336.5,-0.05034302033195104,0.09334620516705527
336.52,-0.05587904908760777,0.444585737187122
336.54,-0.0180855542014271,0.044618515398781255
336.56,0.35882349583359385,-0.0655606868275953
336.58,0.17734043992803805,-0.03372424872087265
336.6,0.010125763646094299,-0.16960360739024338
336.62,0.003138459075280764,-0.28233789588178837
336.64,-0.008678183187086574,-0.4757751649215294
336.66,-0.02402540221077487,-0.35347529330124416
336.68,-0.22177804661884437,0.24435317173867688
336.7,-0.2066966186551582,0.4994909883617282
336.72,0.05926860222804464,-0.3324016191670651
336.74,0.18658488898353554,-0.046448117919773324
336.76,-0.13169314820882505,0.18354846124239899
336.78,-0.057545802237044086,0.22041283042868187
336.8,0.08009585160784383,0.0824527111913902
336.82,0.15209652645907923,-0.027905590429718075
336.84,-0.16146889516934948,0.3256396867917495
336.86,-0.022580981048548665,0.09286804448159103
336.88,0.0007167782315562476,-0.040859201092125375
336.9,0.0004627525088913842,0.15774758043820114
336.92,0.4075441602343055,-0.3954171698104787
336.94,0.1965449056507147,-0.051288054315335785
336.96,-0.1784779306467641,0.29520713162257906
336.98,0.06536188417804567,-0.1947848322881498
337.0,-0.26267777234315304,-0.06047598624212469
337.02,-0.13208606194172035,0.07378920534226907
337.04,0.017624825392076104,0.11685376278077797
337.06,0.06760583369302609,-0.38114067596652745
