t,range
315.92,1.017162561416626
315.94,1.0331501960754395
315.96,1.0183125734329224
315.98,1.012805461883545
316.0,1.0183435678482056
316.02,1.0127018690109253
316.04,1.0182937383651733
316.06,1.0220671892166138
316.08,1.022324800491333
316.1,1.022965669631958
316.12,1.0125020742416382
316.14,1.02505624294281
316.16,1.024717926979065
316.18,1.028446912765503
316.2,1.0206053256988525
316.22,1.0263723134994507
316.24,1.0318318605422974
316.26,1.0309172868728638
316.28,1.0234743356704712
316.3,1.0282208919525146
316.32,1.0281567573547363
316.34,1.0259099006652832
316.36,1.025458812713623
316.38,1.0355440378189087
316.4,1.0156975984573364
316.42,1.0237629413604736
316.44,1.0274691581726074
316.46,1.0291023254394531
316.48,1.024982213973999
316.5,1.0317182540893555
316.52,1.0349936485290527
316.54,1.0305242538452148
316.56,1.0343362092971802
316.58,1.0342376232147217
316.6,1.034332513809204
316.62,1.0366584062576294
316.64,1.0313751697540283
316.66,1.0361000299453735
316.68,1.0453732013702393
316.7,1.0308417081832886
316.72,1.02904212474823
316.74,1.0348467826843262
316.76,1.0478386878967285
316.78,1.0289795398712158
316.8,1.045140266418457
316.82,1.026116132736206
316.84,1.0332680940628052
316.86,1.0344284772872925
316.88,1.0308594703674316
316.9,1.0266027450561523
316.92,1.0270107984542847
316.94,1.030360221862793
316.96,1.0286246538162231
316.98,1.0440518856048584
317.0,1.0402697324752808
317.02,1.0373585224151611
317.04,1.0405455827713013
317.06,1.0319740772247314
317.08,1.0287522077560425
317.1,1.0371978282928467
317.12,1.0353703498840332
317.14,1.0346269607543945
317.16,1.0368711948394775
317.18,1.0418574810028076
317.2,1.038408637046814
317.22,1.0365837812423706
317.24,1.03225839138031
317.26,1.035121202468872
317.28,1.0404958724975586
317.3,1.0376912355422974
317.32,1.0376920700073242
317.34,1.0326817035675049
317.36,1.0325766801834106
317.38,1.033568263053894
317.4,1.0392646789550781
317.42,1.039265751838684
317.44,1.0400235652923584
317.46,1.033491849899292
317.48,1.0328195095062256
317.5,1.0366296768188477
317.52,1.0285900831222534
317.54,1.03900146484375
317.56,1.0297489166259766
317.58,1.0376795530319214
317.6,1.0427755117416382
317.62,1.032727837562561
317.64,1.030310869216919
317.66,1.0390706062316895
317.68,1.0379608869552612
317.7,1.0383856296539307
317.72,1.047782063484192
317.74,1.0464074611663818
317.76,1.0383381843566895
317.78,1.0428845882415771
317.8,1.0402597188949585
317.82,1.0421487092971802
317.84,1.043777346611023
317.86,1.0469478368759155
317.88,1.0399123430252075
317.9,1.0407131910324097
317.92,1.0434069633483887
317.94,1.0385621786117554
317.96,1.0416520833969116
317.98,1.0401211977005005
318.0,1.0448410511016846
318.02,1.0432389974594116
318.04,1.0429229736328125
318.06,1.0352548360824585
318.08,1.0403451919555664
318.1,1.0315040349960327
318.12,1.0462205410003662
318.14,1.033841609954834
318.16,1.044357180595398
318.18,1.0434845685958862
318.2,1.049332857131958
318.22,1.045111894607544
318.24,1.0433149337768555
318.26,1.044296145439148
318.28,1.0347758531570435
318.3,1.0425617694854736
318.32,1.0361692905426025
318.34,1.0430253744125366
318.36,1.0413950681686401
318.38,1.0407284498214722
318.4,1.0430192947387695
318.42,1.0360528230667114
318.44,1.0406031608581543
318.46,1.0464184284210205
318.48,1.043935775756836
318.5,1.043702483177185
318.52,1.0510447025299072
318.54,1.0366029739379883
318.56,1.044373869895935
318.58,1.0480886697769165
318.6,1.0522342920303345
318.62,1.0454530715942383
318.64,1.041796326637268
318.66,1.042129397392273
318.68,1.052122712135315
318.7,1.0462560653686523
318.72,1.0356124639511108
318.74,1.0470420122146606
318.76,1.040023684501648
318.78,1.0515421628952026
318.8,1.0512731075286865
318.82,1.0456206798553467
318.84,1.0450009107589722
318.86,1.0429702997207642
318.88,1.0494869947433472
318.9,1.0446721315383911
318.92,1.0450022220611572
318.94,1.0377591848373413
318.96,1.0499804019927979
318.98,1.035521149635315
319.0,1.0352356433868408
319.02,1.0438125133514404
319.04,1.0379329919815063
319.06,1.040852665901184
319.08,1.036975622177124
319.1,1.0404261350631714
