t,x,y,z,qx,qy,qz,qw,vx,vy,vz
38.34,-1.6379308661054426e-08,1.1605649233132957e-07,0.35828796847518296,3.5033280331768905e-19,3.1633672785632523e-18,7.81514561744063e-08,0.9999999999999969,1.1750845837632643e-18,-2.8231304189122256e-17,0.13430514431052587
38.36,-1.63793086611934e-08,1.1605649233101229e-07,0.3609773309571288,-5.1578223412338775e-18,9.4584966156571e-18,7.8151456174618e-08,0.9999999999999969,-1.2051165998576045e-17,-1.3204365703063338e-17,0.1348034640184237
38.38,-1.6379308661187737e-08,1.1605649233111459e-07,0.36365836926543194,-1.2518681434668095e-18,1.2460713454740906e-17,7.815145617371846e-08,0.9999999999999969,4.200523241685573e-18,9.8972219552199e-18,0.132865731114179
38.4,-1.6379308660673188e-08,1.1605649233104912e-07,0.3662820966222343,-3.0935756714992674e-18,2.794670356686646e-18,7.81514561742134e-08,0.9999999999999969,3.205241777640904e-17,-1.1732592375930508e-17,0.1312290599946142
38.42,-1.6379308660391788e-08,1.1605649233076798e-07,0.36888876120639996,-1.137690703715305e-17,-9.191703963889794e-19,7.815145617439411e-08,0.9999999999999969,-3.6103996601736816e-18,-1.3788321826340776e-17,0.1291143931316574
38.44,-1.6379308660747932e-08,1.1605649233084489e-07,0.37143018546166007,-1.1621147346991576e-17,1.115333123992979e-17,7.815145617412059e-08,0.9999999999999969,-8.736985278130577e-18,1.0841760685957713e-17,0.1269831516448272
38.46,-1.6379308660179758e-08,1.1605649233103506e-07,0.3739925057459791,-1.0565757825682452e-17,-1.4470163270747943e-18,7.815145617524258e-08,0.9999999999999969,2.5407428530412888e-17,-5.521094116173654e-18,0.12875491733812527
38.48,-1.6379308660319578e-08,1.1605649233115665e-07,0.37661542445677704,-1.1945132249532304e-17,4.77463740198835e-18,7.81514561756121e-08,0.9999999999999969,-1.3233617693065844e-17,2.1121615457462384e-17,0.13194898116765108
38.5,-1.6379308660489637e-08,1.1605649233232905e-07,0.3792636121913274,1.4983836213010585e-17,1.1487459191575489e-17,7.815145617479606e-08,0.9999999999999969,-1.0505664183197931e-17,5.380698670511747e-17,0.13257972716422262
38.52,-1.6379308660256213e-08,1.1605649233225482e-07,0.38194702771162226,1.1476843088942173e-17,8.394923337338029e-18,7.81514561748793e-08,0.9999999999999969,1.598167531201621e-17,-1.3161812791028067e-17,0.13478296731542216
38.54,-1.637930866013034e-08,1.1605649233230749e-07,0.38468090444268893,1.5297520278471576e-17,9.147399267553048e-18,7.815145617600056e-08,0.9999999999999969,-8.761417810133534e-18,2.1476768719380132e-17,0.1373241414714288
38.56,-1.6379308660660708e-08,1.1605649233264216e-07,0.3874630156075809,2.9091626266357245e-17,2.833463733757978e-17,7.815145617566947e-08,0.9999999999999969,-3.183937835019517e-17,8.997313959159583e-18,0.13967661591304248
38.58,-1.6379308660244576e-08,1.1605649233135507e-07,0.3902876265657821,2.0538478278754584e-18,2.481139470553601e-17,7.815145617660193e-08,0.9999999999999969,3.136109733227564e-17,-7.543103001113093e-17,0.14172081861857366
38.6,-1.6379308659655435e-08,1.1605649233086225e-07,0.39310318370727176,-4.027247642978403e-18,1.9597083253770085e-17,7.815145617690119e-08,0.9999999999999969,1.7066935931803324e-17,5.231128473248294e-18,0.13952247274497953
38.62,-1.6379308658999848e-08,1.1605649233106201e-07,0.3958561338245186,4.876236177011471e-18,1.2621018460118133e-17,7.815145617722823e-08,0.9999999999999969,3.584523169017316e-17,-7.084467173792248e-18,0.13753157291349627
38.64,-1.63793086582432e-08,1.1605649233083938e-07,0.39861760253402817,1.6355020053458115e-18,1.6353060539520482e-18,7.81514561778864e-08,0.9999999999999969,3.247971493886176e-17,-5.607292876894131e-18,0.1383319149172224
38.66,-1.6379308657999148e-08,1.1605649233082369e-07,0.4014038261276571,3.411049986769566e-18,1.7836744248186924e-18,7.815145617755638e-08,0.9999999999999969,9.33958063082135e-18,-4.607171907895986e-19,0.13950264565588677
38.68,-1.6379308657626288e-08,1.1605649233055495e-07,0.40419895808713663,-2.0991446634968315e-18,-4.184330772965993e-18,7.815145617744061e-08,0.9999999999999969,2.5375877684964905e-17,-1.9049185109311693e-17,0.14000106878637175
38.7,-1.637930865735821e-08,1.1605649233081965e-07,0.4069872771265692,6.4924649264722195e-18,-9.53438996392648e-18,7.815145617776816e-08,0.9999999999999969,6.63157601680588e-18,2.3081012141081964e-17,0.13841405987009558
38.72,-1.6379308657568743e-08,1.1605649233097382e-07,0.40971907029989363,1.2273065344003038e-17,-4.442704262997029e-18,7.815145617702386e-08,0.9999999999999969,-8.246711364871565e-18,4.077603818495573e-18,0.13649979019493275
38.74,-1.637930865727761e-08,1.1605649233053578e-07,0.41243372237301995,3.524731915785392e-18,-1.441015885452217e-17,7.815145617721357e-08,0.9999999999999969,1.992597835953697e-17,-2.1578616932182358e-17,0.13500414532577332
38.76,-1.6379308657520588e-08,1.1605649233051064e-07,0.4151330855962516,6.2617744309539565e-18,-1.1363924931436682e-17,7.815145617768424e-08,0.9999999999999969,-2.0334052586986043e-17,9.416510870641401e-18,0.13518109113237475
38.78,-1.6379308658011407e-08,1.160564923306755e-07,0.4178092176734671,1.398503765048877e-17,-2.8953400068215176e-18,7.815145617631438e-08,0.9999999999999969,-1.590564378729355e-17,3.737059040066224e-18,0.13354600093599123
38.8,-1.6379308658167324e-08,1.1605649233028095e-07,0.42050088856904544,7.725563965607516e-18,-2.679243719856753e-18,7.815145617588101e-08,0.9999999999999969,-1.1951531837808406e-17,-1.9691970525321113e-17,0.13508268141674273
38.82,-1.6379308658443007e-08,1.1605649232994997e-07,0.4232238245789318,3.532521502476606e-18,1.821206030071754e-18,7.815145617551708e-08,0.9999999999999969,-1.3537255860470275e-17,-1.3033328766630326e-17,0.13648144231869774
38.84,-1.6379308658611315e-08,1.1605649232975554e-07,0.4259826140115387,2.0723200652926262e-18,4.819695764056156e-18,7.815145617528544e-08,0.9999999999999969,-6.662228669175372e-18,-5.772932229701291e-18,0.13845266389198585
38.86,-1.6379308658676037e-08,1.1605649232957234e-07,0.4287820240031031,-1.8282174046783857e-19,6.640753222239386e-18,7.815145617516318e-08,0.9999999999999969,-6.030166831344018e-18,-1.8347754507740795e-17,0.1404650686606057
38.88,-1.6379308658659192e-08,1.1605649232966471e-07,0.43161885605631506,4.4207326652548536e-18,7.627311608717775e-18,7.815145617494652e-08,0.9999999999999969,-1.400765660729359e-19,1.6570608138028862e-17,0.14228008565317918
