t,x,y,z,qx,qy,qz,qw
587.72,-1.178811451186099e-06,-2.2774792252780295e-07,0.9833556198088171,8.049234971670289e-18,-6.5297091714060774e-18,-2.47563857472806e-06,0.9999999999969356
587.74,-1.1788114511868586e-06,-2.2774792252784827e-07,0.9857123917870294,8.878674199411863e-18,1.3668967989656986e-17,-2.4756385749337746e-06,0.9999999999969356
587.76,-1.1788114511869594e-06,-2.277479225281891e-07,0.9878061411183612,2.467561500883725e-18,1.790011264673733e-17,-2.475638575135021e-06,0.9999999999969356
587.78,-1.17881145118673e-06,-2.277479225282945e-07,0.9896150365506178,2.1861398631130027e-18,1.5664263843359834e-17,-2.4756385753378445e-06,0.9999999999969356
587.8,-1.1788114511865018e-06,-2.2774792252836583e-07,0.9911723637902461,2.2685454729079158e-18,1.496364398391402e-17,-2.4756385755410206e-06,0.9999999999969356
587.82,-1.1788114511859739e-06,-2.277479225283978e-07,0.9925121914953168,2.7388738998348905e-18,7.061430007858633e-18,-2.4756385757421113e-06,0.9999999999969356
587.84,-1.1788114511857507e-06,-2.2774792252829886e-07,0.9936580260553005,6.852257971595409e-18,6.206201076026873e-18,-2.475638575945751e-06,0.9999999999969356
587.86,-1.1788114511855442e-06,-2.2774792252844474e-07,0.9946347501643285,4.72260762670537e-18,5.0893839417120424e-18,-2.4756385761480294e-06,0.9999999999969356
587.88,-1.178811451185533e-06,-2.2774792252852687e-07,0.9954719031069927,4.4072702238367354e-18,8.549489787270699e-18,-2.4756385763491354e-06,0.9999999999969356
587.9,-1.1788114511851292e-06,-2.2774792252900288e-07,0.9961902029919063,-6.668187760670415e-18,6.16562822702458e-19,-2.475638576551725e-06,0.9999999999969356
587.92,-1.1788114511849867e-06,-2.277479225284621e-07,0.9968035870478382,9.11138503691941e-18,-3.2122530538708773e-19,-2.4756385767532637e-06,0.9999999999969356
587.94,-1.1788114511848999e-06,-2.277479225285882e-07,0.9973220021172169,6.3918089047751175e-18,-1.2485810702996176e-18,-2.475638576954883e-06,0.9999999999969356
587.96,-1.178811451184864e-06,-2.27747922528843e-07,0.9977615808703619,1.4534489994519665e-18,-1.6108647356320352e-18,-2.475638577158035e-06,0.9999999999969356
587.98,-1.1788114511848257e-06,-2.277479225289866e-07,0.9981351715723188,-8.362515133784482e-19,-2.1415369327635225e-18,-2.475638577359207e-06,0.9999999999969356
588.0,-1.1788114511848486e-06,-2.2774792252894928e-07,0.9984506425696953,1.0868640586807637e-18,-1.8658776979493242e-18,-2.475638577562589e-06,0.9999999999969356
588.02,-1.1788114511850335e-06,-2.2774792252909592e-07,0.9987169227140347,-2.1547804008529113e-18,2.5813532301024775e-18,-2.475638577765207e-06,0.9999999999969356
588.04,-1.1788114511849685e-06,-2.2774792252915484e-07,0.9988233654813636,-3.575903894982253e-18,8.047695983553277e-19,-2.4756385779648736e-06,0.9999999999969356
588.06,-1.17881145118459e-06,-2.277479225291202e-07,0.9986192107222809,-2.9640491390746227e-18,-9.635237762341796e-18,-2.4756385781670714e-06,0.9999999999969356
588.08,-1.1788114511847245e-06,-2.2774792252948018e-07,0.9981638191752806,-1.3495660940172446e-17,-6.564296939949874e-18,-2.4756385783687647e-06,0.9999999999969356
588.1,-1.1788114511851993e-06,-2.2774792252904187e-07,0.9974464415610471,-3.0561288220760254e-18,4.999449064102982e-18,-2.4756385785708943e-06,0.9999999999969356
