t,x,y,z
150.815000,0.365447,-1.148368,-0.350226
150.965000,1.496940,-0.216588,1.516722
151.105000,-1.133519,1.386676,-0.369966
151.245000,-0.565622,-0.842844,-0.363961
151.375000,-0.834935,-0.926082,0.827639
151.525000,-0.280636,0.095212,1.061149
151.655000,-1.249086,0.735099,0.755445
151.805000,0.782115,-0.100033,-1.371491
151.945000,-0.054645,1.215173,0.856449
152.085000,-1.280451,0.740830,-0.714543
152.225000,-0.800285,0.723450,0.553113
152.365000,0.554832,0.432875,-1.111276
152.505000,1.103470,2.203910,0.751668
152.645000,2.288303,-0.331391,-0.511272
152.785000,3.227909,-2.130655,-0.997663
152.925000,0.747654,1.479151,0.989110
153.065000,-0.637143,-0.575985,0.506028
153.215000,-1.766317,0.000181,-0.359432
153.345000,0.641984,1.216573,1.696496
153.495000,-0.434648,-1.677130,-0.203865
153.615000,-0.037781,-1.306617,0.261531
153.635000,-0.240322,-1.635941,0.492134
153.995000,0.208971,-0.797593,-0.401508
154.145000,1.395180,0.453793,0.689698
154.275000,0.462428,0.554259,-0.311730
154.425000,0.121356,0.319675,-0.184434
154.555000,-0.781913,-1.359704,1.596729
154.705000,-1.447374,-2.251371,-0.798571
154.835000,-0.285379,0.116247,-2.162209
154.985000,0.125777,-0.408932,1.869034
155.115000,1.924640,0.521878,2.815089
155.265000,0.263243,0.762757,-0.132968
155.395000,1.090884,0.195956,-1.659846
155.545000,-0.416927,0.813728,-0.030439
155.685000,-1.128512,0.278589,-0.004333
155.815000,-0.932388,0.574930,0.092248
155.955000,-0.719372,-0.666207,-0.832652
156.085000,2.109752,-0.148230,0.857191
156.235000,-0.864112,0.220551,0.797295
156.375000,0.771550,0.837559,-1.227325
156.515000,-0.994330,-0.382593,0.959762
156.655000,0.815693,0.527162,2.305678
156.795000,0.244371,-0.263914,0.416942
156.945000,-0.323010,-0.117428,-0.099865
157.075000,-0.236518,0.831506,0.089462
157.225000,-0.879178,-1.986535,0.842954
157.365000,0.194811,-1.284140,-1.505499
157.505000,-0.736408,-1.461185,0.387752
157.645000,-1.533920,-2.303807,-0.168174
157.785000,-1.610060,-0.640203,2.069540
157.915000,-0.183148,0.795821,0.046456
158.065000,1.202185,-0.230500,1.886557
158.195000,-0.235343,0.259823,-0.887863
158.335000,-0.529063,1.159177,0.799279
158.475000,-0.135343,1.406657,0.526004
158.625000,0.878125,0.020262,-0.668621
158.755000,-0.213352,1.455133,0.372701
158.905000,-0.848021,0.207443,1.405355
159.035000,0.666098,-0.708062,-0.130924
159.185000,-0.011817,-0.452803,-1.497327
159.325000,1.098223,-1.328274,0.181321
159.465000,-0.247281,-0.726605,-0.697166
159.595000,-1.643382,-0.188768,-0.129079
159.745000,-1.770486,0.978283,0.140652
159.875000,1.270244,1.897954,-1.474770
160.015000,1.368842,-1.204461,-1.376924
160.155000,-0.507463,0.570189,0.727134
160.285000,-0.679909,-0.863467,-0.272153
160.435000,1.197595,0.652131,-2.310496
160.575000,-1.336828,0.047261,1.040471
160.705000,-1.092306,-1.651124,0.527425
160.845000,0.482206,1.110515,-0.460602
160.985000,-0.523270,-0.419819,-1.065270
161.125000,-0.105906,-0.344417,1.086939
161.265000,-0.237105,-0.874327,0.601250
161.405000,0.288932,-0.452582,2.636122
161.545000,1.382983,0.634752,0.675869
161.685000,0.090361,0.020477,0.644794
161.825000,0.666614,0.538583,0.090021
161.965000,-2.000797,0.570119,1.073070
162.105000,0.025381,1.527064,0.880604
162.245000,-0.744564,-0.138493,1.506239
162.375000,-1.096316,-1.273925,-0.267337
162.515000,-0.732450,1.269903,-0.181177
162.645000,-0.167001,-0.128276,-0.224311
162.795000,1.106785,1.318662,1.045746
162.925000,-1.111016,0.587864,1.752578
163.075000,0.270214,0.073819,-0.205556
163.195000,-0.221418,0.553577,-0.172939
163.355000,-0.043379,2.154088,0.563477
163.495000,1.305901,2.276722,0.000363
163.635000,0.856020,0.265327,1.194054
163.775000,1.665629,0.352631,-2.015226
163.915000,0.179444,1.265438,-0.597470
164.045000,-0.361091,-0.658824,-0.562517
164.195000,0.107057,0.518619,-2.111293
164.335000,0.565013,0.159521,-0.766545
164.465000,0.487144,0.499884,-0.730851
164.615000,-0.788565,-0.647212,-0.030204
164.745000,0.369377,-1.405048,1.269618
164.895000,0.490256,-1.892761,-0.101879
165.005000,2.761014,-0.944583,-0.903083
165.165000,2.102282,-0.295756,0.054800
165.305000,-0.645174,-0.142516,1.144846
165.445000,-0.095760,2.073021,-0.896011
165.585000,-1.286530,1.224965,-0.843675
165.725000,-0.426655,-0.860113,0.620517
165.865000,0.470692,0.436342,-0.157066
165.995000,1.351480,-0.333299,0.720704
166.145000,-0.591166,-0.221938,0.066931
166.275000,-0.523686,0.238774,0.785528
166.425000,-2.026837,0.665326,-0.952693
166.565000,-0.052094,-0.296949,0.065019
