t,x,y,z,qx,qy,qz,qw,vx,vy,vz
7.74,9.802628838141217e-19,-2.266930403789421e-18,0.28318604842219003,7.90747809444694e-18,-2.0669588020859664e-18,3.894913285948942e-18,1.0,-5.238180931984679e-19,2.533954790336246e-18,0.1175946963483554
7.76,9.366689336053446e-19,-2.6551435592660103e-18,0.2854970846972041,2.0628605714820112e-18,-1.0780991249850137e-18,3.8288997196056964e-18,1.0,-1.7202629981523508e-18,-2.2587139234451726e-17,0.11577118925705787
7.78,9.379077073437659e-19,-2.8282363804228778e-18,0.28782207224992834,1.0667337342810798e-18,-1.54270282507706e-18,3.874545129281097e-18,1.0,1.3070300645122926e-18,1.6727244582559087e-19,0.11668763404100169
7.8,9.530323660859115e-19,-2.771200717024887e-18,0.2901711308644787,5.010606888056972e-18,-2.5118442565603244e-18,3.7079736617236135e-18,1.0,1.1088873789808806e-18,4.077231459670361e-18,0.11685132314068203
7.82,8.955301264698646e-19,-2.9899961732617672e-18,0.29251087708360496,1.1524612706177871e-18,-1.7112754191504373e-18,3.430986287704587e-18,1.0,-6.830247318122418e-19,-1.4428493015672588e-17,0.11757709168275232
7.84,8.999979812792732e-19,-2.879238333446223e-18,0.29491022505767,6.183924165956992e-18,-2.7103763722788278e-18,3.237904830977713e-18,1.0,1.0407547293280583e-18,1.2241451616111562e-17,0.12087209710857083
7.86,8.975863328403197e-19,-2.8083635464090766e-18,0.29733090017919267,1.0281315663638786e-17,-3.704302649846897e-18,3.189312100364584e-18,1.0,3.278587462374927e-19,-1.316151187225059e-18,0.12130297344261631
7.88,8.614350959386395e-19,-3.1745821856276134e-18,0.29976108903389115,3.524398515662678e-18,-4.104138502680802e-18,3.3761205940327e-18,1.0,-1.1501153071055886e-18,-1.5446850845080258e-17,0.12072148339383193
7.9,5.911000139518551e-19,-3.2130182940588997e-18,0.3021696740009187,5.6583124709492105e-18,1.7190368659151275e-18,3.5679740371736675e-18,1.0,-1.7081405331192094e-17,2.9332596017642302e-18,0.12094573780668805
7.92,7.582701211873662e-19,-3.642930287734978e-18,0.30463254742576373,-3.4228422613774275e-18,-4.033934102481982e-18,4.674575906286692e-18,1.0,1.4887050336024397e-17,-2.6719287230297172e-17,0.12394351715997454
7.94,7.846114550280914e-19,-3.58227409694342e-18,0.3071403634662611,-7.582179314701484e-20,-5.821886163655306e-18,4.443166682806031e-18,1.0,-7.79384974799589e-19,8.736837794013383e-18,0.12543910689521987
7.96,9.191677585384785e-19,-3.6965637483730934e-18,0.3096848703914836,-2.6788699732838277e-18,-1.1539178663934149e-17,4.3317009827609565e-18,1.0,7.723217981850695e-18,-9.53100366503685e-18,0.12798925571090858
7.98,7.579106698386805e-19,-3.710078603873881e-18,0.31225866666951246,-3.0702285113863366e-18,-1.0502717897697597e-17,4.385571088885413e-18,1.0,-7.004148272421375e-18,-1.3571066347012308e-19,0.1289745644356466
