t,x,y,z
0.0,0.0,0.0,0.0
0.01,1e-06,2e-06,-0.0
0.02,3e-06,7e-06,1.4e-05
0.03,6e-06,1.6e-05,8.2e-05
0.04,9e-06,2.4e-05,0.000235
0.05,9e-06,3.2e-05,0.00049
0.06,5e-06,3.9e-05,0.000839
0.07,3e-06,4.6e-05,0.001263
0.08,2e-06,4.8e-05,0.00175
0.09,2e-06,4.3e-05,0.002306
0.1,-2e-06,3.5e-05,0.002938
0.11,-1.1e-05,2.6e-05,0.003648
0.12,-2.8e-05,1.9e-05,0.004432
0.13,-5e-05,1e-05,0.005282
0.14,-7.3e-05,2e-06,0.006192
0.15,-9.4e-05,-7e-06,0.007158
0.16,-0.000114,-1.8e-05,0.008176
0.17,-0.000136,-3.2e-05,0.00924
0.18,-0.000161,-4.6e-05,0.010347
0.19,-0.000186,-5.3e-05,0.011495
0.2,-0.000211,-5.5e-05,0.012668
0.21,-0.000236,-5.5e-05,0.013861
0.22,-0.00026,-5.3e-05,0.015076
0.23,-0.000286,-4.5e-05,0.01631
0.24,-0.000311,-3.4e-05,0.017557
0.25,-0.000335,-2.4e-05,0.018807
0.26,-0.000356,-1.7e-05,0.020051
0.27,-0.000377,-1e-05,0.021293
0.28,-0.000401,-5e-06,0.022532
0.29,-0.000422,-2e-06,0.023752
0.3,-0.000441,-1e-06,0.024955
0.31,-0.000461,-0.0,0.026157
0.32,-0.000486,1e-06,0.027363
0.33,-0.000516,2e-06,0.028571
0.34,-0.000551,4e-06,0.029785
0.35,-0.000587,7e-06,0.031007
0.36,-0.000624,1.1e-05,0.032241
0.37,-0.00066,1.7e-05,0.033487
0.38,-0.000694,2.4e-05,0.034739
0.39,-0.00073,2.8e-05,0.035996
0.4,-0.000768,3.3e-05,0.037255
0.41,-0.000803,4.2e-05,0.038503
0.42,-0.000838,5.4e-05,0.039726
0.43,-0.000874,6.5e-05,0.040927
0.44,-0.000914,7.4e-05,0.042117
0.45,-0.000962,8.4e-05,0.043308
0.46,-0.001015,9.6e-05,0.044496
0.47,-0.00107,0.000111,0.045669
0.48,-0.001125,0.000135,0.046832
0.49,-0.00118,0.000169,0.047996
0.5,-0.001239,0.000212,0.049167
0.51,-0.001302,0.000258,0.050348
0.52,-0.001365,0.000304,0.051544
0.53,-0.001424,0.000346,0.052757
0.54,-0.001481,0.000388,0.053979
0.55,-0.001534,0.000435,0.055197
0.56,-0.001582,0.000488,0.056402
0.57,-0.001624,0.000545,0.057605
0.58,-0.001663,0.000606,0.058818
0.59,-0.001705,0.000667,0.060045
0.6,-0.001746,0.000728,0.061285
0.61,-0.001782,0.000787,0.062529
0.62,-0.001812,0.000842,0.063775
0.63,-0.001837,0.000894,0.065023
0.64,-0.001859,0.000942,0.066276
0.65,-0.001879,0.000987,0.067529
0.66,-0.001896,0.001033,0.068775
0.67,-0.001911,0.001084,0.070017
0.68,-0.001925,0.001135,0.07126
0.69,-0.001941,0.001184,0.072509
0.7,-0.001956,0.001233,0.073755
0.71,-0.001972,0.001285,0.074987
0.72,-0.001992,0.001343,0.076212
0.73,-0.002018,0.001405,0.077444
0.74,-0.002047,0.001467,0.078684
0.75,-0.002078,0.001529,0.079926
0.76,-0.00211,0.001592,0.081159
0.77,-0.00214,0.00165,0.082382
0.78,-0.002167,0.001704,0.0836
0.79,-0.002193,0.001757,0.084804
0.8,-0.002228,0.001811,0.08599
0.81,-0.002271,0.001864,0.087172
0.82,-0.002317,0.001916,0.088364
0.83,-0.002364,0.001969,0.089571
0.84,-0.002413,0.002028,0.090781
0.85,-0.002464,0.002089,0.091977
0.86,-0.00252,0.002151,0.09316
0.87,-0.002578,0.002216,0.094345
0.88,-0.002643,0.002281,0.095529
0.89,-0.002711,0.002342,0.096701
0.9,-0.002777,0.0024,0.097858
0.91,-0.002841,0.00246,0.098998
0.92,-0.002905,0.002525,0.100122
0.93,-0.002971,0.002597,0.101224
0.94,-0.003036,0.002675,0.102307
0.95,-0.003098,0.002754,0.10339
0.96,-0.003154,0.00283,0.104481
0.97,-0.003207,0.002899,0.105571
0.98,-0.003259,0.002961,0.106661
0.99,-0.003311,0.003026,0.10776
1.0,-0.003364,0.003098,0.108879
1.01,-0.003419,0.003176,0.11002
1.02,-0.003473,0.003256,0.111182
1.03,-0.003532,0.003342,0.112362
1.04,-0.003596,0.003432,0.113563
1.05,-0.003663,0.003529,0.114782
1.06,-0.003732,0.003628,0.116013
1.07,-0.003805,0.003724,0.117251
1.08,-0.003881,0.003816,0.118491
1.09,-0.003961,0.003906,0.119716
1.1,-0.004046,0.003991,0.120923
1.11,-0.004134,0.004076,0.122128
1.12,-0.004223,0.004162,0.123339
1.13,-0.004316,0.004244,0.124559
1.14,-0.004412,0.00432,0.125787
1.15,-0.004511,0.004392,0.127006
1.16,-0.004614,0.004464,0.128213
1.17,-0.004719,0.004536,0.12942
1.18,-0.004821,0.004607,0.130641
1.19,-0.004925,0.004679,0.131876
1.2,-0.005029,0.004757,0.133113
1.21,-0.005123,0.004839,0.134341
1.22,-0.005205,0.004923,0.13556
1.23,-0.00528,0.005007,0.136775
1.24,-0.005354,0.00509,0.13799
1.25,-0.005433,0.00517,0.139213
1.26,-0.005512,0.005247,0.140444
1.27,-0.005587,0.005326,0.141665
1.28,-0.00566,0.005408,0.142872
1.29,-0.005729,0.005491,0.144081
1.3,-0.005793,0.005571,0.145291
1.31,-0.005857,0.005648,0.146487
1.32,-0.005921,0.005722,0.147672
1.33,-0.005987,0.005797,0.148859
1.34,-0.006057,0.005871,0.150056
1.35,-0.00613,0.005949,0.151267
1.36,-0.006202,0.006025,0.152484
1.37,-0.006271,0.006098,0.153704
1.38,-0.006336,0.006164,0.154926
1.39,-0.006396,0.006225,0.156136
1.4,-0.006451,0.00628,0.157336
1.41,-0.006504,0.006329,0.158537
1.42,-0.006556,0.00637,0.159749
1.43,-0.006604,0.006407,0.160979
1.44,-0.006648,0.006443,0.162218
1.45,-0.006691,0.006478,0.163448
1.46,-0.006728,0.00651,0.164667
1.47,-0.006761,0.006539,0.165888
1.48,-0.006795,0.006565,0.167122
1.49,-0.006832,0.006588,0.168369
1.5,-0.006869,0.006608,0.169618
1.51,-0.006909,0.00663,0.170855
1.52,-0.006953,0.006653,0.172073
1.53,-0.007002,0.006676,0.173275
1.54,-0.007053,0.006698,0.174467
1.55,-0.007104,0.006722,0.175663
1.56,-0.007155,0.006748,0.176864
1.57,-0.007206,0.006777,0.178059
1.58,-0.007253,0.006808,0.179249
1.59,-0.007298,0.00684,0.180445
1.6,-0.007343,0.006867,0.181653
1.61,-0.007388,0.006892,0.182881
1.62,-0.007432,0.006919,0.184127
1.63,-0.00747,0.006951,0.185392
1.64,-0.007507,0.006986,0.186677
1.65,-0.00754,0.007017,0.187986
1.66,-0.007574,0.007046,0.18932
1.67,-0.007607,0.007076,0.190675
1.68,-0.007637,0.00711,0.192046
1.69,-0.007667,0.00715,0.193426
1.7,-0.007695,0.007194,0.194806
1.71,-0.007719,0.00724,0.196185
1.72,-0.00774,0.007286,0.197569
1.73,-0.007766,0.00733,0.198958
1.74,-0.0078,0.007375,0.200355
1.75,-0.007837,0.007418,0.201754
1.76,-0.007874,0.007459,0.203144
1.77,-0.007907,0.007497,0.204525
1.78,-0.007936,0.007531,0.2059
1.79,-0.00796,0.007563,0.207259
1.8,-0.007986,0.007596,0.2086
1.81,-0.008018,0.007628,0.209938
1.82,-0.008052,0.007664,0.211285
1.83,-0.008083,0.007702,0.212644
1.84,-0.008111,0.007743,0.21401
1.85,-0.008138,0.007784,0.215367
1.86,-0.008165,0.007825,0.21671
1.87,-0.008193,0.007866,0.218048
1.88,-0.00822,0.007908,0.219379
1.89,-0.008246,0.00795,0.220689
1.9,-0.008269,0.007992,0.221976
1.91,-0.008294,0.008035,0.22325
1.92,-0.008318,0.008082,0.22452
1.93,-0.008338,0.008127,0.225786
1.94,-0.008355,0.008172,0.227044
1.95,-0.008369,0.00822,0.228301
1.96,-0.008385,0.008273,0.229558
1.97,-0.008408,0.008326,0.230801
1.98,-0.008437,0.008381,0.232027
1.99,-0.00847,0.008443,0.233253
2.0,-0.008505,0.008512,0.234484
2.01,-0.008538,0.008588,0.235711
2.02,-0.008572,0.008666,0.23693
2.03,-0.008607,0.008743,0.238142
2.04,-0.00864,0.008816,0.239356
2.05,-0.008671,0.008887,0.240584
2.06,-0.008704,0.00896,0.241831
2.07,-0.008738,0.009034,0.2431
2.08,-0.008775,0.009109,0.244392
2.09,-0.008816,0.009184,0.245707
2.1,-0.00886,0.009257,0.247042
2.11,-0.008903,0.00933,0.248394
2.12,-0.008944,0.009405,0.24976
2.13,-0.008987,0.009483,0.251133
2.14,-0.009031,0.009561,0.252517
2.15,-0.009074,0.009639,0.253907
2.16,-0.009115,0.009711,0.255295
2.17,-0.009153,0.009777,0.256681
2.18,-0.009189,0.009838,0.258065
2.19,-0.009218,0.009897,0.259438
2.2,-0.009242,0.009954,0.260799
2.21,-0.009264,0.010005,0.262161
2.22,-0.009286,0.010052,0.26353
2.23,-0.009306,0.0101,0.264913
2.24,-0.009324,0.010152,0.266304
2.25,-0.009339,0.010208,0.267685
2.26,-0.00935,0.010264,0.26905
2.27,-0.009363,0.010324,0.270407
2.28,-0.009382,0.010385,0.271767
2.29,-0.009408,0.010447,0.273135
2.3,-0.00944,0.010508,0.274512
2.31,-0.009477,0.010565,0.2759
2.32,-0.009515,0.010617,0.277302
2.33,-0.009552,0.010665,0.278723
2.34,-0.009591,0.010712,0.28016
2.35,-0.009636,0.010758,0.281608
2.36,-0.009688,0.010807,0.283059
2.37,-0.009745,0.010861,0.284502
2.38,-0.009806,0.010921,0.285935
2.39,-0.009869,0.010981,0.287369
2.4,-0.009934,0.011039,0.288802
2.41,-0.01,0.011092,0.290219
2.42,-0.010065,0.011145,0.291616
2.43,-0.01013,0.011196,0.293008
2.44,-0.010199,0.011245,0.29441
2.45,-0.010273,0.011294,0.295834
2.46,-0.010345,0.011346,0.297278
2.47,-0.010416,0.011401,0.298737
2.48,-0.010491,0.011457,0.300202
2.49,-0.010572,0.011509,0.301666
2.5,-0.010653,0.01156,0.303129
2.51,-0.010733,0.011611,0.304595
2.52,-0.010811,0.011663,0.306072
2.53,-0.010885,0.011716,0.307559
2.54,-0.010953,0.011767,0.309054
2.55,-0.011014,0.011815,0.310556
2.56,-0.011075,0.011864,0.312061
2.57,-0.011135,0.011915,0.313572
2.58,-0.011189,0.011966,0.315081
2.59,-0.011236,0.012016,0.316567
2.6,-0.011279,0.012067,0.318021
2.61,-0.011319,0.012119,0.319459
2.62,-0.011359,0.012173,0.320895
2.63,-0.011398,0.012226,0.322337
2.64,-0.011432,0.012276,0.323779
2.65,-0.011462,0.012319,0.325207
2.66,-0.011495,0.012362,0.326618
2.67,-0.011534,0.012411,0.328018
2.68,-0.011577,0.012464,0.329407
2.69,-0.011623,0.012514,0.330788
2.7,-0.01167,0.012562,0.332161
2.71,-0.011713,0.012606,0.333514
2.72,-0.011752,0.012652,0.334852
2.73,-0.011787,0.012704,0.336191
2.74,-0.01182,0.012759,0.337543
2.75,-0.01185,0.012812,0.338913
2.76,-0.011878,0.012863,0.340299
2.77,-0.011906,0.012913,0.3417
2.78,-0.011937,0.012961,0.343119
2.79,-0.011971,0.013006,0.344554
2.8,-0.012006,0.013051,0.346006
2.81,-0.012037,0.013098,0.347473
2.82,-0.012067,0.01315,0.348954
2.83,-0.012104,0.013205,0.350444
2.84,-0.012148,0.013258,0.351946
2.85,-0.012199,0.013314,0.353456
2.86,-0.012255,0.013372,0.354975
2.87,-0.012312,0.013432,0.356503
2.88,-0.012366,0.013488,0.358033
2.89,-0.012415,0.013542,0.359547
2.9,-0.012458,0.013599,0.361042
2.91,-0.012498,0.01366,0.362531
2.92,-0.012533,0.013723,0.364021
2.93,-0.012564,0.013785,0.365515
2.94,-0.012593,0.013846,0.367005
2.95,-0.012625,0.013906,0.368481
2.96,-0.01266,0.013965,0.369946
2.97,-0.012693,0.014025,0.371416
2.98,-0.012729,0.014086,0.372895
2.99,-0.012767,0.014146,0.374387
3.0,-0.012806,0.014204,0.375885
3.01,-0.012844,0.014258,0.377374
3.02,-0.012878,0.014309,0.378852
3.03,-0.012908,0.014359,0.380329
3.04,-0.012937,0.014408,0.381811
3.05,-0.012965,0.014455,0.383303
3.06,-0.012988,0.014501,0.384794
3.07,-0.013009,0.014547,0.386266
3.08,-0.013035,0.014594,0.387724
3.09,-0.013067,0.014641,0.389184
3.1,-0.013106,0.014691,0.390641
3.11,-0.013152,0.014744,0.392077
3.12,-0.013202,0.014796,0.393483
3.13,-0.013253,0.01484,0.394875
3.14,-0.013302,0.014879,0.396269
3.15,-0.013348,0.014919,0.39767
3.16,-0.013386,0.014959,0.399087
3.17,-0.013416,0.014997,0.400523
3.18,-0.013446,0.015036,0.401977
3.19,-0.013482,0.01508,0.403445
3.2,-0.013519,0.015132,0.40492
3.21,-0.013557,0.015193,0.4064
3.22,-0.013597,0.015261,0.407888
3.23,-0.013638,0.015331,0.409384
3.24,-0.013679,0.015402,0.410889
3.25,-0.013719,0.015474,0.412403
3.26,-0.013764,0.015546,0.413926
3.27,-0.013813,0.015619,0.415458
3.28,-0.013864,0.015695,0.416993
3.29,-0.013918,0.01577,0.418512
3.3,-0.013975,0.015846,0.420006
3.31,-0.01403,0.015927,0.421491
3.32,-0.014082,0.016013,0.422983
3.33,-0.014131,0.016099,0.424488
3.34,-0.014173,0.016182,0.425995
3.35,-0.014212,0.016259,0.427483
3.36,-0.014252,0.016332,0.428942
3.37,-0.014295,0.016404,0.430386
3.38,-0.014342,0.016474,0.431827
3.39,-0.014395,0.01654,0.433273
3.4,-0.014453,0.016602,0.434728
3.41,-0.014511,0.016662,0.436187
3.42,-0.014571,0.016723,0.437651
3.43,-0.014633,0.016788,0.439124
3.44,-0.014693,0.016858,0.440611
3.45,-0.014751,0.016932,0.442114
3.46,-0.014806,0.017008,0.443635
3.47,-0.014862,0.017085,0.445167
3.48,-0.014922,0.01716,0.446699
3.49,-0.014984,0.017232,0.448226
3.5,-0.015043,0.017304,0.449744
3.51,-0.015099,0.017374,0.451242
3.52,-0.015154,0.017443,0.452718
3.53,-0.015208,0.017513,0.454182
3.54,-0.015259,0.01758,0.455643
3.55,-0.015303,0.017643,0.45711
3.56,-0.015343,0.017702,0.458581
3.57,-0.015382,0.017762,0.460045
3.58,-0.015424,0.017825,0.461502
3.59,-0.015468,0.017892,0.462961
3.6,-0.015515,0.017959,0.464428
3.61,-0.015563,0.018025,0.465906
3.62,-0.015611,0.018092,0.467399
3.63,-0.015655,0.018157,0.468906
3.64,-0.015697,0.018223,0.470426
3.65,-0.015736,0.018292,0.471955
3.66,-0.015775,0.018362,0.473488
3.67,-0.015816,0.01843,0.475029
3.68,-0.015855,0.018496,0.476574
3.69,-0.015897,0.018562,0.478101
3.7,-0.01594,0.018629,0.479601
3.71,-0.015984,0.018696,0.481084
3.72,-0.016028,0.018759,0.482567
3.73,-0.016072,0.018822,0.484055
3.74,-0.016115,0.018888,0.485552
3.75,-0.016156,0.018954,0.487063
3.76,-0.016198,0.019017,0.488576
3.77,-0.016238,0.019081,0.490075
3.78,-0.016276,0.019146,0.491562
3.79,-0.016316,0.019209,0.493049
3.8,-0.016359,0.019273,0.494543
3.81,-0.016403,0.019337,0.49605
3.82,-0.016443,0.019403,0.497573
3.83,-0.016479,0.019472,0.499108
3.84,-0.016513,0.019545,0.50064
3.85,-0.01655,0.01962,0.502153
3.86,-0.01659,0.019697,0.503649
3.87,-0.01663,0.019773,0.505141
3.88,-0.016671,0.019847,0.506628
3.89,-0.016713,0.019925,0.508098
3.9,-0.016754,0.020007,0.509547
3.91,-0.016791,0.020087,0.510972
3.92,-0.016826,0.020165,0.512379
3.93,-0.016861,0.020241,0.513777
3.94,-0.016897,0.020312,0.515175
3.95,-0.01693,0.020383,0.516587
3.96,-0.016963,0.020456,0.518012
3.97,-0.016995,0.020532,0.519432
3.98,-0.017026,0.02061,0.520847
3.99,-0.017057,0.020689,0.522265
4.0,-0.017087,0.020766,0.523693
4.01,-0.017116,0.020843,0.525134
4.02,-0.01714,0.020919,0.526592
4.03,-0.017155,0.020993,0.528066
4.04,-0.017167,0.021064,0.529555
4.05,-0.017178,0.021133,0.53105
4.06,-0.017189,0.021197,0.532546
4.07,-0.017201,0.021258,0.534041
4.08,-0.017211,0.021321,0.535534
4.09,-0.017219,0.021385,0.537013
4.1,-0.017224,0.02145,0.538478
4.11,-0.017229,0.021516,0.539943
4.12,-0.017235,0.021583,0.541419
4.13,-0.017242,0.021652,0.542911
4.14,-0.017249,0.021721,0.544409
4.15,-0.017254,0.02179,0.545894
4.16,-0.017259,0.021855,0.547364
4.17,-0.017266,0.021918,0.548835
4.18,-0.017272,0.021977,0.550316
4.19,-0.017277,0.022029,0.551806
4.2,-0.017281,0.02207,0.553304
4.21,-0.017286,0.022104,0.554807
4.22,-0.01729,0.022133,0.556312
4.23,-0.017293,0.022159,0.557823
4.24,-0.017298,0.022182,0.559341
4.25,-0.017307,0.022201,0.560865
4.26,-0.017322,0.022219,0.562388
4.27,-0.017341,0.022238,0.563894
4.28,-0.01736,0.022258,0.565386
4.29,-0.01738,0.022282,0.566873
4.3,-0.017402,0.022304,0.568357
4.31,-0.017421,0.022322,0.569826
4.32,-0.017439,0.022341,0.571278
4.33,-0.017459,0.022363,0.572726
4.34,-0.017481,0.022386,0.574177
4.35,-0.017501,0.022408,0.575628
4.36,-0.017518,0.02243,0.577081
4.37,-0.017537,0.022452,0.578542
4.38,-0.017557,0.022481,0.580007
4.39,-0.017571,0.022512,0.581456
4.4,-0.01758,0.022541,0.582881
4.41,-0.017584,0.022566,0.584274
4.42,-0.017583,0.022585,0.585634
4.43,-0.017578,0.022603,0.586964
4.44,-0.017568,0.022625,0.588281
4.45,-0.017557,0.022653,0.589604
4.46,-0.017547,0.022681,0.590936
4.47,-0.01754,0.022708,0.592264
4.48,-0.017532,0.022731,0.593587
4.49,-0.017516,0.022752,0.594916
4.5,-0.017498,0.02277,0.596252
4.51,-0.017482,0.022786,0.597595
4.52,-0.017471,0.022802,0.598951
4.53,-0.017464,0.022817,0.600325
4.54,-0.017462,0.022831,0.60172
4.55,-0.017463,0.022846,0.603135
4.56,-0.017465,0.022857,0.604571
4.57,-0.017464,0.022866,0.606027
4.58,-0.017459,0.02288,0.607491
4.59,-0.017448,0.022896,0.608948
4.6,-0.017436,0.022911,0.610392
4.61,-0.017423,0.022924,0.611835
4.62,-0.017409,0.022938,0.613282
4.63,-0.017391,0.022953,0.614741
4.64,-0.017369,0.022968,0.616215
4.65,-0.017349,0.022981,0.617705
4.66,-0.017333,0.02299,0.619213
4.67,-0.017321,0.023001,0.620731
4.68,-0.017313,0.023015,0.622251
4.69,-0.017306,0.023031,0.623775
4.7,-0.017297,0.023047,0.625299
4.71,-0.017283,0.023062,0.626813
4.72,-0.017264,0.023077,0.628317
4.73,-0.017242,0.023094,0.629822
4.74,-0.017218,0.023116,0.631329
4.75,-0.017191,0.023145,0.632843
4.76,-0.017163,0.02318,0.634366
4.77,-0.017137,0.023217,0.635896
4.78,-0.017116,0.023252,0.637426
4.79,-0.017095,0.023286,0.638956
4.8,-0.017071,0.023321,0.640482
4.81,-0.017045,0.023357,0.641992
4.82,-0.017017,0.023391,0.643478
4.83,-0.016984,0.023425,0.644939
4.84,-0.016946,0.023458,0.646387
4.85,-0.016905,0.023493,0.647841
4.86,-0.01686,0.023535,0.649307
4.87,-0.016809,0.023581,0.650789
4.88,-0.016751,0.02363,0.652287
4.89,-0.016688,0.02368,0.6538
4.9,-0.016621,0.02373,0.65532
4.91,-0.016551,0.023778,0.656843
4.92,-0.016484,0.023828,0.658372
4.93,-0.016423,0.023881,0.659911
4.94,-0.016367,0.023936,0.661456
4.95,-0.016314,0.023992,0.662994
4.96,-0.016262,0.024048,0.664512
4.97,-0.016206,0.024101,0.666013
4.98,-0.016141,0.024152,0.667501
4.99,-0.016071,0.024201,0.668969
5.0,-0.016003,0.024245,0.670417
5.01,-0.015938,0.024285,0.671863
5.02,-0.015875,0.024321,0.673316
5.03,-0.015813,0.024351,0.674774
5.04,-0.015748,0.024372,0.676232
5.05,-0.015684,0.024391,0.677669
5.06,-0.015624,0.02441,0.67907
5.07,-0.015564,0.024429,0.68045
5.08,-0.015507,0.02445,0.681825
5.09,-0.01545,0.024473,0.683212
5.1,-0.015393,0.024495,0.684609
5.11,-0.015333,0.024514,0.685999
5.12,-0.015268,0.024529,0.687376
5.13,-0.015203,0.024546,0.688757
5.14,-0.015141,0.024564,0.690154
5.15,-0.015084,0.024582,0.691568
5.16,-0.015032,0.024599,0.693002
5.17,-0.01498,0.024612,0.694457
5.18,-0.014924,0.024623,0.69593
5.19,-0.014868,0.024628,0.697418
5.2,-0.014814,0.024632,0.698921
5.21,-0.014758,0.024635,0.700437
5.22,-0.014698,0.024637,0.701964
5.23,-0.014632,0.024642,0.7035
5.24,-0.01456,0.024651,0.705039
5.25,-0.014489,0.024659,0.70658
5.26,-0.014422,0.024666,0.708119
5.27,-0.014358,0.024672,0.709642
5.28,-0.014298,0.024682,0.711147
5.29,-0.014242,0.024695,0.712648
5.3,-0.014189,0.024709,0.714147
5.31,-0.014136,0.024728,0.715626
5.32,-0.01408,0.024752,0.717079
5.33,-0.014023,0.024779,0.718522
5.34,-0.013968,0.024806,0.719971
5.35,-0.013917,0.024829,0.721436
5.36,-0.013868,0.02485,0.722911
5.37,-0.01382,0.024875,0.724378
5.38,-0.013775,0.024905,0.725823
5.39,-0.013733,0.024937,0.727241
5.4,-0.013692,0.024968,0.728635
5.41,-0.01365,0.025002,0.730026
5.42,-0.013605,0.025038,0.731431
5.43,-0.013556,0.025074,0.732857
5.44,-0.013502,0.02511,0.734295
5.45,-0.013444,0.025144,0.735725
5.46,-0.013389,0.025175,0.737151
5.47,-0.013338,0.025205,0.738588
5.48,-0.01329,0.02524,0.740034
5.49,-0.013242,0.025282,0.741474
5.5,-0.01319,0.025327,0.742908
5.51,-0.013136,0.025374,0.744347
5.52,-0.01308,0.025423,0.745801
5.53,-0.013024,0.025473,0.747274
5.54,-0.012967,0.025522,0.748758
5.55,-0.012907,0.025569,0.750238
5.56,-0.012847,0.025614,0.751715
5.57,-0.012789,0.025655,0.753202
5.58,-0.012728,0.025692,0.754706
5.59,-0.012665,0.025726,0.756228
5.6,-0.012603,0.025759,0.757762
5.61,-0.012537,0.025791,0.759295
5.62,-0.012469,0.025823,0.760812
5.63,-0.012402,0.025856,0.762301
5.64,-0.012334,0.025889,0.763766
